,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance,Protein Expression
3740,ENSG00000229807,XIST,23,73820649,73852723,-1,32074,156040895,0.4731880447109714,2,1,6.23558022073954e-05,3.11779011036977e-05,0.5,Predominantly Transcriptional,10,3.5,
3741,ENSG00000105278,ZFR2,19,3804024,3869038,-1,65014,58617616,0.0654501370373029,10,1,0.0001538130248869,1.5381302488694744e-05,0.1,Predominantly Transcriptional,9,8.0,
3742,ENSG00000234336,JAZF1-AS1,7,28180322,28243917,1,63595,159345973,0.1770494664461963,4,1,6.289802657441623e-05,1.5724506643604058e-05,0.25,Predominantly Transcriptional,3,0.0,
3743,ENSG00000113100,CDH9,5,26880597,27121150,-1,240553,181538259,0.148733791150878,4,1,1.662835217187065e-05,4.157088042967662e-06,0.25,Predominantly Transcriptional,5,2.0,
3744,ENSG00000004059,ARF5,7,127588386,127591700,1,3314,159345973,0.800710809302975,2,7,0.0006035003017501,0.0021122510561255,3.5,Predominantly Post-Transcriptional,6,630.5,0.6426960127361299
3745,ENSG00000255733,IFNG-AS1,12,67989445,68234686,1,245241,133275309,0.5110628968791211,10,2,4.077621604870312e-05,8.155243209740622e-06,0.2,Predominantly Transcriptional,3,0.0,
3746,ENSG00000059915,PSD,10,102402617,102421539,-1,18922,133797422,0.7654263921467784,6,2,0.0003170912165733,0.0001056970721911,0.3333333333333333,Predominantly Transcriptional,9,10.5,
3747,ENSG00000243819,RN7SL832P,2,10690344,10692099,1,1755,242193529,0.0441432995511618,3,3,0.0017094017094017,0.0017094017094017,1.0,Neutral,1,3.0,
3748,ENSG00000251307,CCNO-DT,5,55233934,55295201,1,61267,181538259,0.3044238046813041,3,2,4.896600127311603e-05,3.264400084874402e-05,0.6666666666666666,Predominantly Transcriptional,1,1.5,
3749,ENSG00000151693,ASAP2,2,9206765,9405683,1,198918,242193529,0.038424742553712,49,26,0.0002463326596889,0.0001307071255492,0.5306122448979592,Predominantly Transcriptional,5,614.5,0.6662167483429403
3750,ENSG00000196562,SULF2,20,47656348,47786616,-1,130268,64444167,0.7405089431910882,36,1,0.0002763533638345,7.676482328737679e-06,0.0277777777777777,Predominantly Transcriptional,12,1058.5,
3751,ENSG00000180318,ALX1,12,85280220,85301784,1,21564,133275309,0.6399610148343381,2,4,9.274717121127804e-05,0.0001854943424225,2.0,Predominantly Post-Transcriptional,1,0.0,
3752,ENSG00000251273,LINC02228,5,25087450,25190956,-1,103506,181538259,0.1384788150909831,2,1,1.932255134968021e-05,9.661275674840106e-06,0.5,Predominantly Transcriptional,1,109.0,
3753,ENSG00000151388,ADAMTS12,5,33523535,33892019,-1,368484,181538259,0.1856786397846858,22,1,5.970408484493221e-05,2.713822038406009e-06,0.0454545454545454,Predominantly Transcriptional,6,0.0,0.8519133696953864
3754,ENSG00000225470,JPX,23,73944182,74070408,1,126226,156040895,0.4742814055251349,4,26,3.168919240093166e-05,0.000205979750606,6.5,Predominantly Post-Transcriptional,12,151.5,
3755,ENSG00000171310,CHST11,12,104455295,104762014,1,306719,133275309,0.7849064863169817,20,37,6.520626371369233e-05,0.0001206315878703,1.85,Predominantly Post-Transcriptional,6,0.5,
3756,ENSG00000135587,SMPD2,6,109440724,109443919,1,3195,170805979,0.6407405767686856,1,2,0.0003129890453834,0.0006259780907668,2.0,Predominantly Post-Transcriptional,3,90.5,0.6158108886965328
3757,ENSG00000107874,CUEDC2,10,102423245,102432584,-1,9339,133797422,0.7655447539191002,4,1,0.0004283113823749,0.0001070778455937,0.25,Predominantly Transcriptional,4,217.0,0.33672526805641595
3758,ENSG00000112306,RPS12,6,132814569,132817564,1,2995,170805979,0.7775844105550895,4,8,0.0013355592654424,0.0026711185308848,2.0,Predominantly Post-Transcriptional,2,16456.0,0.9465303148989181
3759,ENSG00000269609,C10orf95-AS1,10,102449816,102461106,1,11290,133797422,0.7657506360623301,3,4,0.0002657218777679,0.0003542958370239,1.3333333333333333,Predominantly Post-Transcriptional,8,121.0,
3760,ENSG00000134954,ETS1,11,128458761,128587558,-1,128797,135086622,0.9514129348796656,13,3,0.0001009340279664,2.32924679922669e-05,0.2307692307692307,Predominantly Transcriptional,9,45.0,0.2463085636517025
3761,ENSG00000230148,HOXB-AS1,17,48543551,48551250,1,7699,83257441,0.5830998396888033,1,2,0.0001298869983114,0.0002597739966229,2.0,Predominantly Post-Transcriptional,4,0.0,
3762,ENSG00000248874,LINC02899,5,23951348,24178263,1,226915,181538259,0.1325605171745092,2,1,8.813873036158915e-06,4.4069365180794574e-06,0.5,Predominantly Transcriptional,2,0.0,
3763,ENSG00000164411,GJB7,6,87282980,87329278,-1,46298,170805979,0.5111421128882145,8,2,0.000172793641194,4.319841029850101e-05,0.25,Predominantly Transcriptional,4,0.0,
3764,ENSG00000120055,C10orf95,10,102449837,102451543,-1,1706,133797422,0.7657149776772231,2,1,0.0011723329425556,0.0005861664712778,0.5,Predominantly Transcriptional,1,2.5,
3765,ENSG00000138111,MFSD13A,10,102461395,102477045,1,15650,133797422,0.7658534706296508,2,8,0.0001277955271565,0.0005111821086261,4.0,Predominantly Post-Transcriptional,5,133.0,
3766,ENSG00000153721,CNKSR3,6,154387515,154510685,-1,123170,170805979,0.9042370817710076,30,3,0.0002435658033612,2.435658033612081e-05,0.1,Predominantly Transcriptional,6,1725.0,
3767,ENSG00000025770,NCAPH2,22,50508224,50524780,1,16556,50818468,0.994057947594957,4,15,0.0002416042522348,0.0009060159458806,3.75,Predominantly Post-Transcriptional,10,953.5,
3768,ENSG00000066084,DIP2B,12,50504985,50748657,1,243672,133275309,0.3798664687395322,47,45,0.0001928822351357,0.0001846744804491,0.9574468085106383,Predominantly Transcriptional,5,4653.0,1.3138385442465792
3769,ENSG00000250754,LINC02436,4,185051081,185115500,1,64419,190214555,0.973023807247558,6,1,9.314022260513202e-05,1.552337043418867e-05,0.1666666666666666,Predominantly Transcriptional,3,0.0,
3770,ENSG00000100433,KCNK10,14,88180103,88326907,-1,146804,107043718,0.8244622538241805,13,1,8.855344541020681e-05,6.811803493092831e-06,0.0769230769230769,Predominantly Transcriptional,4,1.0,
3771,ENSG00000134308,YWHAQ,2,9583967,9630997,-1,47030,242193529,0.0396686155888169,10,2,0.0002126302360195,4.25260472039124e-05,0.2,Predominantly Transcriptional,5,9123.5,0.7402279825245438
3772,ENSG00000179603,GRM8,7,126438598,127253093,-1,814495,159345973,0.7960404841859418,25,1,3.0693865524036366e-05,1.2277546209614549e-06,0.04,Predominantly Transcriptional,15,0.0,
3773,ENSG00000138107,ACTR1A,10,102461881,102502712,-1,40831,133797422,0.7659512042018268,5,9,0.0001224559770762,0.0002204207587372,1.8,Predominantly Post-Transcriptional,6,1528.5,0.8490061477405291
3774,ENSG00000119328,ABITRAM,9,108934400,108950744,1,16344,138394717,0.787187360627357,3,5,0.0001835535976505,0.0003059226627508,1.6666666666666667,Predominantly Post-Transcriptional,4,297.0,3.8089975877124482
3775,ENSG00000135655,USP15,12,62260338,62417431,1,157093,133275309,0.4677451882703944,9,59,5.729090411412348e-05,0.0003755737047481,6.555555555555555,Predominantly Post-Transcriptional,19,1005.0,0.7067764206087711
3776,ENSG00000119326,CTNNAL1,9,108942569,109013522,-1,70953,138394717,0.7874436818278259,5,1,7.046918382591293e-05,1.4093836765182584e-05,0.2,Predominantly Transcriptional,5,2959.0,1.8325284925017244
3777,ENSG00000185100,ADSS1,14,104724229,104747325,1,23096,107043718,0.978439267216036,8,1,0.0003463803255975,4.329754069968826e-05,0.125,Predominantly Transcriptional,12,62.5,0.5928988528844118
3778,ENSG00000127540,UQCR11,19,1597169,1605473,-1,8304,58617616,0.0273180847204703,1,1,0.0001204238921001,0.0001204238921001,1.0,Neutral,5,496.5,
3779,ENSG00000154134,ROBO3,11,124865432,124881471,1,16039,135086622,0.9243953964590216,5,6,0.0003117401334247,0.0003740881601097,1.2,Predominantly Post-Transcriptional,21,4.0,
3780,ENSG00000067842,ATP2B3,23,153517642,153582939,1,65297,156040895,0.9840387707337874,13,2,0.0001990903104277,3.062927852734429e-05,0.1538461538461538,Predominantly Transcriptional,7,0.5,
3781,ENSG00000122861,PLAU,10,73909177,73917496,1,8319,133797422,0.5524272096961629,5,7,0.0006010337780983,0.0008414472893376,1.4,Predominantly Post-Transcriptional,5,13.0,
3782,ENSG00000234956,LINC02539,6,137730170,137792835,-1,62665,170805979,0.8065379403375569,15,1,0.0002393680682996,1.5957871219979253e-05,0.0666666666666666,Predominantly Transcriptional,2,0.0,
3783,ENSG00000145526,CDH18,5,19471296,20575873,-1,1104577,181538259,0.1102995292028222,15,3,1.3579859077275735e-05,2.715971815455147e-06,0.2,Predominantly Transcriptional,12,0.0,
3784,ENSG00000118689,FOXO3,6,108559835,108684774,1,124939,170805979,0.6359397085274163,30,32,0.0002401171771824,0.0002561249889946,1.0666666666666669,Predominantly Post-Transcriptional,3,1495.0,1.224256498994127
3785,ENSG00000109466,KLHL2,4,165207561,165323156,1,115595,190214555,0.8688365540691668,15,13,0.0001297633980708,0.0001124616116614,0.8666666666666667,Predominantly Transcriptional,10,368.0,
3786,ENSG00000090905,TNRC6A,16,24610209,24827632,1,217423,90338345,0.2736260056568448,28,42,0.0001287812236975,0.0001931718355463,1.5,Predominantly Post-Transcriptional,17,1985.0,
3787,ENSG00000088256,GNA11,19,3094362,3123999,1,29637,58617616,0.0530417426051581,9,13,0.0003036744609778,0.000438640888079,1.4444444444444444,Predominantly Post-Transcriptional,7,1180.5,0.9913826504682708
3788,ENSG00000107164,FUBP3,9,130578965,130638352,1,59387,138394717,0.9437402043316436,7,25,0.0001178709145099,0.0004209675518211,3.571428571428572,Predominantly Post-Transcriptional,6,1192.0,0.9171696890974623
3789,ENSG00000166924,NYAP1,7,100483927,100494802,1,10875,159345973,0.6306363606691209,9,1,0.0008275862068965,9.195402298850576e-05,0.1111111111111111,Predominantly Transcriptional,4,2.0,
3790,ENSG00000168438,CDC40,6,110180141,110254275,1,74134,170805979,0.6452772241655546,5,23,6.744543664175682e-05,0.000310249008552,4.6,Predominantly Post-Transcriptional,7,659.5,1.0840006056974987
3791,ENSG00000222047,C10orf55,10,73909969,73922777,-1,12808,133797422,0.552449904453316,4,6,0.000312304809494,0.000468457214241,1.5,Predominantly Post-Transcriptional,2,0.5,
3792,ENSG00000183166,CALN1,7,71779491,72447151,-1,667660,159345973,0.4525581641150103,18,2,2.6959829853518257e-05,2.9955366503909177e-06,0.1111111111111111,Predominantly Transcriptional,6,0.0,
3793,ENSG00000277713,MIR6856,9,130626297,130626363,1,66,138394717,0.9438678934543432,2,1,0.0303030303030303,0.0151515151515151,0.5,Predominantly Transcriptional,1,0.0,
3794,ENSG00000097007,ABL1,9,130713016,130887675,1,174659,138394717,0.9451252788789618,19,45,0.0001087834007981,0.0002576448966271,2.3684210526315788,Predominantly Post-Transcriptional,3,1973.0,
3795,ENSG00000133243,BTBD2,19,1985438,2034881,-1,49443,58617616,0.0342927542464367,13,1,0.0002629290293873,2.022530995287503e-05,0.0769230769230769,Predominantly Transcriptional,11,1320.0,0.7303583518400311
3796,ENSG00000128536,CDHR3,7,105876796,106036432,1,159636,159345973,0.6649469202462995,20,6,0.0001252850234282,3.758550702848981e-05,0.3,Predominantly Transcriptional,14,158.5,
3797,ENSG00000039560,RAI14,5,34656328,34832612,1,176284,181538259,0.1913892431897785,22,31,0.0001247986204079,0.0001758526014839,1.4090909090909092,Predominantly Post-Transcriptional,28,1092.5,0.6540364422677312
3798,ENSG00000139974,SLC38A6,14,60981114,61083733,1,102619,107043718,0.5701635242154052,8,6,7.795827283446535e-05,5.846870462584901e-05,0.75,Predominantly Transcriptional,20,164.5,
3799,ENSG00000124181,PLCG1,20,41136960,41196801,1,59841,64444167,0.638799171692296,20,32,0.0003342190137196,0.0005347504219515,1.6,Predominantly Post-Transcriptional,21,2934.0,
3800,ENSG00000025708,TYMP,22,50525752,50530032,-1,4280,50818468,0.9942820787120148,5,2,0.0011682242990654,0.0004672897196261,0.4,Predominantly Transcriptional,9,54.5,0.7506852163450884
3801,ENSG00000151729,SLC25A4,4,185143266,185150382,1,7116,190214555,0.9733578169136426,1,7,0.0001405283867341,0.0009836987071388,7.0,Predominantly Post-Transcriptional,2,807.0,1.406156161274498
3802,ENSG00000180979,LRRC57,15,42537820,42548802,-1,10982,101991189,0.4171273167528226,2,1,0.0001821161901293,9.105809506465124e-05,0.5,Predominantly Transcriptional,6,408.5,1.308032718973266
3803,ENSG00000099290,WASHC2A,10,50067888,50133509,1,65621,133797422,0.3744518971374501,7,5,0.0001066731686502,7.619512046448546e-05,0.7142857142857143,Predominantly Transcriptional,9,1660.5,0.6543640348858004
3804,ENSG00000130720,FIBCD1,9,130902438,130939286,-1,36848,138394717,0.9459960960793034,14,1,0.0003799392097264,2.713851498046027e-05,0.0714285714285714,Predominantly Transcriptional,7,5.0,
3805,ENSG00000109775,UFSP2,4,185399537,185425979,-1,26442,190214555,0.9747558907886938,6,3,0.0002269117313365,0.0001134558656682,0.5,Predominantly Transcriptional,9,356.0,1.2748748835824901
3806,ENSG00000083642,PDS5B,13,32586452,32778019,1,191567,114364328,0.2857729859611469,17,36,8.874179790882564e-05,0.0001879238073363,2.117647058823529,Predominantly Post-Transcriptional,9,1968.5,1.0769167906420896
3807,ENSG00000256061,DNAAF4,15,55410525,55508234,-1,97709,101991189,0.543766378681986,9,1,9.211024572966666e-05,1.023447174774074e-05,0.1111111111111111,Predominantly Transcriptional,7,0.5,
3808,ENSG00000188554,NBR1,17,43170481,43211689,1,41208,83257441,0.5187654638580592,6,23,0.0001456027955736,0.000558144049699,3.8333333333333335,Predominantly Post-Transcriptional,9,3816.0,0.7823172289732344
3809,ENSG00000130711,PRDM12,9,130664594,130682986,1,18392,138394717,0.9442108256198826,6,1,0.0003262287951283,5.437146585471944e-05,0.1666666666666666,Predominantly Transcriptional,1,2.5,
3810,ENSG00000006453,BAIAP2L1,7,98291650,98401090,-1,109440,159345973,0.6171876712566812,14,3,0.0001279239766081,2.7412280701754383e-05,0.2142857142857142,Predominantly Transcriptional,5,688.5,0.6523695054869106
3811,ENSG00000112038,OPRM1,6,154010496,154246867,1,236371,170805979,0.9023611609052632,15,2,6.345956145212399e-05,8.4612748602832e-06,0.1333333333333333,Predominantly Transcriptional,23,0.0,
3812,ENSG00000063601,MTMR1,23,150692971,150765108,1,72137,156040895,0.9659585681048548,5,21,6.931255804926736e-05,0.0002911127438069,4.2,Predominantly Post-Transcriptional,14,441.0,0.6171980253289601
3813,ENSG00000186666,BCDIN3D,12,49836043,49843106,-1,7063,133275309,0.3739595494016074,3,2,0.0004247486903582,0.0002831657935721,0.6666666666666666,Predominantly Transcriptional,2,25.0,
3814,ENSG00000274925,ZKSCAN2-DT,16,25257952,25261066,1,3114,90338345,0.2796100482026762,1,2,0.0003211303789338,0.0006422607578676,2.0,Predominantly Post-Transcriptional,1,28.0,
3815,ENSG00000149571,KIRREL3,11,126423358,127003460,-1,580102,135086622,0.9380159717073984,50,2,8.619173869422963e-05,3.4476695477691853e-06,0.04,Predominantly Transcriptional,10,13.0,
3816,ENSG00000188483,IER5L,9,129175552,129178261,-1,2709,138394717,0.9333947805247508,5,2,0.0018456995201181,0.0007382798080472,0.4,Predominantly Transcriptional,1,35.0,
3817,ENSG00000179082,LINC02913,9,129321016,129324905,1,3889,138394717,0.934450124277504,4,1,0.0010285420416559,0.0002571355104139,0.25,Predominantly Transcriptional,1,0.0,
3818,ENSG00000048471,SNX29,16,11976734,12574287,1,597553,90338345,0.1358837213588537,135,24,0.0002259213827058,4.016380136992033e-05,0.1777777777777777,Predominantly Transcriptional,8,437.0,1.40970035663954
3819,ENSG00000084754,HADHA,2,26190635,26244672,-1,54037,242193529,0.1082508422427752,9,3,0.0001665525473286,5.55175157762274e-05,0.3333333333333333,Predominantly Transcriptional,4,7387.5,1.9455418228959123
3820,ENSG00000128534,LSM8,7,118184144,118204035,1,19891,159345973,0.7417450675079188,3,10,0.0001508219797898,0.0005027399326328,3.333333333333333,Predominantly Post-Transcriptional,4,537.0,1.206508493731654
3821,ENSG00000139287,TPH2,12,71938845,72186618,1,247773,133275309,0.5407057919483046,11,1,4.4395474890323e-05,4.035952262756636e-06,0.0909090909090909,Predominantly Transcriptional,6,0.0,
3822,ENSG00000106086,PLEKHA8,7,30027404,30130483,1,103079,159345973,0.1887650056898519,9,21,8.731167357075641e-05,0.0002037272383317,2.333333333333333,Predominantly Post-Transcriptional,8,1363.0,0.9954895676140267
3823,ENSG00000103550,KNOP1,16,19701937,19718235,-1,16298,90338345,0.2181807293458829,2,2,0.0001227144434899,0.0001227144434899,1.0,Neutral,5,884.5,1.6071199417719242
3824,ENSG00000133773,CCDC59,12,82223681,82358805,-1,135124,133275309,0.6174530272520321,4,2,2.9602439240993457e-05,1.4801219620496728e-05,0.5,Predominantly Transcriptional,7,521.0,1.1029814572644672
3825,ENSG00000149547,EI24,11,125569280,125584684,1,15404,135086622,0.929603391814772,2,15,0.0001298364061282,0.000973773045962,7.5,Predominantly Post-Transcriptional,14,2980.5,0.9207533856599708
3826,ENSG00000058600,POLR3E,16,22297375,22335101,1,37726,90338345,0.2470295199674069,8,16,0.0002120553464454,0.0004241106928908,2.0,Predominantly Post-Transcriptional,19,2073.0,1.938533161034132
3827,ENSG00000183148,ANKRD20A2P,9,40223285,40266845,1,43560,138394717,0.2907991422822881,3,1,6.887052341597796e-05,2.295684113865932e-05,0.3333333333333333,Predominantly Transcriptional,3,13.0,
3828,ENSG00000050438,SLC4A8,12,51391317,51515763,1,124446,133275309,0.3860695607166065,12,6,9.642736608649536e-05,4.821368304324768e-05,0.5,Predominantly Transcriptional,18,2.5,
3829,ENSG00000165792,METTL17,14,20989973,20997035,1,7062,107043718,0.1961208410193674,1,5,0.0001416029453412,0.0007080147267063,5.0,Predominantly Post-Transcriptional,25,736.0,2.0807888234579397
3830,ENSG00000242207,HOXB-AS4,17,48628675,48634932,1,6257,83257441,0.5841135989274521,1,1,0.0001598210004794,0.0001598210004794,1.0,Neutral,2,0.0,
3831,ENSG00000133872,SARAF,8,30063003,30083208,-1,20205,145138636,0.2072026190186877,1,2,4.949269982677555e-05,9.89853996535511e-05,2.0,Predominantly Post-Transcriptional,14,2235.5,0.8673070033725034
3832,ENSG00000196459,TRAPPC2,23,13712244,13734635,-1,22391,156040895,0.0879477107587725,3,1,0.0001339824036443,4.466080121477379e-05,0.3333333333333333,Predominantly Transcriptional,8,120.0,
3833,ENSG00000269955,FMC1-LUC7L2,7,139341360,139422599,1,81239,159345973,0.8747129084962819,7,57,8.616551163849875e-05,0.0007016334519134,8.142857142857142,Predominantly Post-Transcriptional,1,0.0,
3834,ENSG00000271096,SUMO2P14,7,24589115,24589407,-1,292,159345973,0.1543136643936398,1,1,0.0034246575342465,0.0034246575342465,1.0,Neutral,1,1.0,
3835,ENSG00000137824,RMDN3,15,40735884,40755851,-1,19967,101991189,0.3995037992938782,6,2,0.0003004958180998,0.0001001652726999,0.3333333333333333,Predominantly Transcriptional,11,616.0,1.283732091199741
3836,ENSG00000130487,KLHDC7B,22,50545899,50551023,1,5124,50818468,0.994686833141054,4,2,0.0007806401249024,0.0003903200624512,0.5,Predominantly Transcriptional,1,2.5,
3837,ENSG00000164164,OTUD4,4,145110838,145180589,-1,69751,190214555,0.7630631288967346,6,13,8.602027211079411e-05,0.00018637725624,2.1666666666666665,Predominantly Post-Transcriptional,10,1906.0,0.7603732788118799
3838,ENSG00000105967,TFEC,7,115935148,116159896,-1,224748,159345973,0.7282739551880612,8,1,3.559542242867567e-05,4.449427803584459e-06,0.125,Predominantly Transcriptional,9,0.0,
3839,ENSG00000012048,BRCA1,17,43044295,43170245,-1,125950,83257441,0.5177587670512237,18,5,0.0001429138547042,3.969829297340214e-05,0.2777777777777778,Predominantly Transcriptional,29,2100.0,0.5277713799189496
3840,ENSG00000124208,PEDS1-UBE2V1,20,50081124,50153637,-1,72513,64444167,0.7776868385931655,20,7,0.0002758126129107,9.653441451877596e-05,0.35,Predominantly Transcriptional,1,0.0,
3841,ENSG00000172817,CYP7B1,8,64587763,64798737,-1,210974,145138636,0.4457341737729987,7,1,3.3179443912520026e-05,4.7399205589314325e-06,0.1428571428571428,Predominantly Transcriptional,2,5.0,
3842,ENSG00000124486,USP9X,23,41085445,41236579,1,151134,156040895,0.26378349085988,7,104,4.631651382217105e-05,0.0006881310625008,14.857142857142858,Predominantly Post-Transcriptional,8,6780.0,0.8068374395447379
3843,ENSG00000136867,SLC31A2,9,113150976,113164140,1,13164,138394717,0.8176436243588692,3,2,0.0002278942570647,0.0001519295047098,0.6666666666666666,Predominantly Transcriptional,3,9.0,
3844,ENSG00000240849,PEDS1,20,50118254,50153734,-1,35480,64444167,0.7779756700090483,12,1,0.0003382187147688,2.818489289740699e-05,0.0833333333333333,Predominantly Transcriptional,5,685.5,0.5872530910099358
3845,ENSG00000183779,ZNF703,8,37695782,37700019,1,4237,145138636,0.2597371832817831,6,14,0.001416096294548,0.0033042246872787,2.333333333333333,Predominantly Post-Transcriptional,1,245.0,0.7270552679092647
3846,ENSG00000123178,SPRYD7,13,49912702,49936490,-1,23788,114364328,0.4365399322767848,2,2,8.407600470825626e-05,8.407600470825626e-05,1.0,Neutral,4,190.0,0.9922380807056456
3847,ENSG00000056586,RC3H2,9,122844556,122905359,-1,60803,138394717,0.8878587287403463,3,2,4.9339670739930594e-05,3.28931138266204e-05,0.6666666666666666,Predominantly Transcriptional,10,1834.5,
3848,ENSG00000178538,CA8,8,60185412,60281400,-1,95988,145138636,0.4150060084621437,4,1,4.167187565112306e-05,1.0417968912780764e-05,0.25,Predominantly Transcriptional,4,0.0,0.7121985377880978
3849,ENSG00000230448,LINC00276,2,13710531,14400963,-1,690432,242193529,0.0580351880499664,21,5,3.0415739710789765e-05,7.241842788283278e-06,0.238095238095238,Predominantly Transcriptional,2,0.0,
3850,ENSG00000163026,WDCP,2,24029347,24049575,-1,20228,242193529,0.099257239032179,6,4,0.0002966185485465,0.000197745699031,0.6666666666666666,Predominantly Transcriptional,3,879.5,1.0879769868151474
3851,ENSG00000182774,RPS17,15,82536750,82540459,-1,3709,101991189,0.8092719117138638,2,1,0.0005392289026691,0.0002696144513345,0.5,Predominantly Transcriptional,10,7985.0,0.9031018074673428
3852,ENSG00000020181,ADGRA2,8,37784191,37844896,1,60705,145138636,0.2605408493710799,17,9,0.0002800428300798,0.0001482579688658,0.5294117647058824,Predominantly Transcriptional,3,8.5,
3853,ENSG00000231742,LINC01273,20,50171809,50176676,1,4867,64444167,0.7785691837711239,1,2,0.0002054653790836,0.0004109307581672,2.0,Predominantly Post-Transcriptional,2,33.0,
3854,ENSG00000157851,DPYSL5,2,26847747,26950351,1,102604,242193529,0.1110642762053316,19,17,0.0001851779657713,0.0001656855483217,0.8947368421052632,Predominantly Transcriptional,7,1.5,1.1176699352000534
3855,ENSG00000277449,CEBPB-AS1,20,50184598,50191498,-1,6900,64444167,0.7787834079692582,7,4,0.0010144927536231,0.0005797101449275,0.5714285714285714,Predominantly Transcriptional,1,10.5,
3856,ENSG00000139618,BRCA2,13,32315086,32400268,1,85182,114364328,0.2829350512163198,9,13,0.0001056561245333,0.0001526144021037,1.4444444444444444,Predominantly Post-Transcriptional,7,2131.5,
3857,ENSG00000172216,CEBPB,20,50190830,50192668,1,1838,64444167,0.7788408375268471,7,11,0.0038084874863982,0.0059847660500544,1.5714285714285714,Predominantly Post-Transcriptional,1,815.5,1.147335879886128
3858,ENSG00000203999,LINC01270,20,50292709,50315488,1,22779,64444167,0.7805841993426651,6,1,0.0002634005004609,4.390008341015848e-05,0.1666666666666666,Predominantly Transcriptional,2,50.0,
3859,ENSG00000198794,SCAMP5,15,74957219,75021495,1,64276,101991189,0.7352532874187789,10,6,0.0001555790652809,9.334743916858548e-05,0.6,Predominantly Transcriptional,18,684.5,
3860,ENSG00000196396,PTPN1,20,50510321,50585241,1,74920,64444167,0.7843654957942121,19,25,0.0002536038441003,0.0003336892685531,1.3157894736842106,Predominantly Post-Transcriptional,2,1411.0,0.8740313488435502
3861,ENSG00000164031,DNAJB14,4,99896248,99946618,-1,50370,190214555,0.525309080580085,2,1,3.970617431010522e-05,1.985308715505261e-05,0.5,Predominantly Transcriptional,12,1100.5,0.8887632415495703
3862,ENSG00000102384,CENPI,23,101098188,101166126,1,67938,156040895,0.6481131564901624,2,14,2.9438605787629896e-05,0.0002060702405134,7.0,Predominantly Post-Transcriptional,5,410.0,0.71340092366327
3863,ENSG00000225137,DYNC1I2P1,10,50264978,50266815,1,1837,133797422,0.3756865846039993,1,3,0.0005443658138268,0.0016330974414806,3.0,Predominantly Post-Transcriptional,1,577.5,
3864,ENSG00000142347,MYO1F,19,8520778,8577577,-1,56799,58617616,0.1458465574580856,12,4,0.0002112713251993,7.042377506646244e-05,0.3333333333333333,Predominantly Transcriptional,22,7.5,0.8261516143506719
3865,ENSG00000273415,LINC02725,11,128095758,128183671,1,87913,135086622,0.948574422861799,4,1,4.54995279423976e-05,1.13748819855994e-05,0.25,Predominantly Transcriptional,1,0.0,
3866,ENSG00000253797,UTP14C,13,52024691,52033600,1,8909,114364328,0.4549420821149755,1,6,0.0001122460433269,0.0006734762599618,6.0,Predominantly Post-Transcriptional,1,654.0,
3867,ENSG00000106049,HIBADH,7,27525442,27662883,-1,137441,159345973,0.1731713828751731,14,1,0.000101861889829,7.27584927350645e-06,0.0714285714285714,Predominantly Transcriptional,4,1322.0,1.0773954368295227
3868,ENSG00000186130,ZBTB6,9,122908056,122913323,-1,5267,138394717,0.8881169177866811,3,1,0.0005695842035314,0.0001898614011771,0.3333333333333333,Predominantly Transcriptional,1,336.0,
3869,ENSG00000246985,SOCS2-AS1,12,93542022,93571768,-1,29746,133275309,0.7019822028700005,6,4,0.0002017077926443,0.0001344718617629,0.6666666666666666,Predominantly Transcriptional,4,0.5,
3870,ENSG00000213397,HAUS7,23,153447668,153495516,-1,47848,156040895,0.9835344253825256,13,1,0.0002716936967062,2.0899515131248954e-05,0.0769230769230769,Predominantly Transcriptional,10,10.5,
3871,ENSG00000233077,LINC01271,20,50299876,50321486,-1,21610,64444167,0.7806863420237863,4,1,0.0001850994909763,4.627487274409996e-05,0.25,Predominantly Transcriptional,1,4.0,
3872,ENSG00000171448,ZBTB26,9,122915566,122931512,-1,15946,138394717,0.8882097645389166,2,3,0.0001254233036498,0.0001881349554747,1.5,Predominantly Post-Transcriptional,2,231.5,
3873,ENSG00000197798,FAM118B,11,126211724,126262984,1,51260,135086622,0.9344918995753704,2,6,3.901677721420211e-05,0.0001170503316426,3.0,Predominantly Post-Transcriptional,9,325.0,1.028069472729354
3874,ENSG00000104738,MCM4,8,47960185,47978160,1,17975,145138636,0.3305058792201961,3,28,0.0001668984700973,0.001557719054242,9.333333333333334,Predominantly Post-Transcriptional,16,7228.5,0.49683031305067915
3875,ENSG00000197122,SRC,20,37344685,37406050,1,61365,64444167,0.5799650959876632,19,13,0.000309622749124,0.0002118471441375,0.6842105263157895,Predominantly Transcriptional,11,1913.0,
3876,ENSG00000011454,RABGAP1,9,122940833,123104866,1,164033,138394717,0.8889273533468767,18,27,0.0001097340169356,0.0001646010254034,1.5,Predominantly Post-Transcriptional,13,1238.5,0.7986456010682516
3877,ENSG00000111530,CAND1,12,67269358,67319953,1,50595,133275309,0.504929652798629,7,43,0.0001383535922521,0.0008498863524063,6.142857142857143,Predominantly Post-Transcriptional,8,5062.0,0.8639257186953622
