,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance,Protein Expression
1515,ENSG00000123975,CKS2,9,89311195,89316703,1,5508,138394717,0.6453566359762128,1,11,0.00018155410312273057,0.0019970951343500363,11.0,Predominantly Post-Transcriptional,1,1340.5,
1516,ENSG00000106305,AIMP2,7,6009255,6023834,1,14579,159345973,0.037757744276348926,1,10,6.859181013786954e-05,0.0006859181013786954,10.0,Predominantly Post-Transcriptional,4,418.5,
1517,ENSG00000232712,KIZ-AS1,20,21154023,21218289,-1,64266,64444167,0.3287521118862472,9,8,0.00014004294650359444,0.00012448261911430616,0.8888888888888888,Predominantly Transcriptional,3,18.5,
1518,ENSG00000255145,STX17-DT,9,99397024,99906605,-1,509581,138394717,0.7200550473324787,23,13,4.513512081494404e-05,2.5511155243229242e-05,0.5652173913043478,Predominantly Transcriptional,1,3.0,
1519,ENSG00000100462,PRMT5,14,22920525,22929408,-1,8883,107043718,0.21416452014493742,2,1,0.00022514916131937407,0.00011257458065968704,0.5,Predominantly Transcriptional,27,2494.5,
1520,ENSG00000165072,MAMDC2,9,70043848,70226972,1,183124,138394717,0.5067780874901461,14,1,7.645092942487058e-05,5.460780673205041e-06,0.07142857142857142,Predominantly Transcriptional,2,8.5,
1521,ENSG00000251175,GSTCD-AS1,4,105746245,105827172,-1,80927,190214555,0.556144131557125,5,4,6.178407700767358e-05,4.9427261606138864e-05,0.8,Predominantly Transcriptional,3,6.5,
1522,ENSG00000125850,OVOL2,20,17956979,18059188,-1,102209,64444167,0.2794369814726599,34,23,0.00033265172342944357,0.00022502910702580008,0.6764705882352942,Predominantly Transcriptional,5,3.5,
1523,ENSG00000186577,SMIM29,6,34246381,34249108,-1,2727,170805979,0.20050670767210088,2,1,0.0007334066740007334,0.0003667033370003667,0.5,Predominantly Transcriptional,8,76.5,
1524,ENSG00000163624,CDS1,4,84583127,84651334,1,68207,190214555,0.44485150203148227,7,17,0.00010262876244373745,0.0002492412802205052,2.4285714285714284,Predominantly Post-Transcriptional,2,143.0,
1525,ENSG00000212232,SNORD17,20,17962710,17962946,-1,236,64444167,0.278734737932139,2,1,0.00847457627118644,0.00423728813559322,0.5,Predominantly Transcriptional,1,3272.5,
1526,ENSG00000125871,MGME1,20,17969018,17991122,1,22104,64444167,0.2790022873598475,12,17,0.0005428881650380022,0.0007690915671371698,1.4166666666666667,Predominantly Post-Transcriptional,5,1482.0,
1527,ENSG00000121691,CAT,11,34438934,34472060,1,33126,135086622,0.25506224443157666,5,13,0.0001509388395822013,0.00039244098291372337,2.6,Predominantly Post-Transcriptional,5,2429.0,
1528,ENSG00000164828,SUN1,7,816615,896435,1,79820,159345973,0.0053752535057789005,14,41,0.00017539463793535455,0.0005136557253821098,2.9285714285714284,Predominantly Post-Transcriptional,35,1586.0,
1529,ENSG00000119318,RAD23B,9,107283137,107332192,1,49055,138394717,0.7753739942255166,11,31,0.00022423810009173376,0.0006319437366221588,2.8181818181818183,Predominantly Post-Transcriptional,5,6126.0,
1530,ENSG00000100416,TRMU,22,46330875,46357340,1,26465,50818468,0.9119540459188971,4,8,0.00015114301908180616,0.0003022860381636123,2.0,Predominantly Post-Transcriptional,18,620.5,
1531,ENSG00000237259,ZNF133-AS1,20,18313765,18315111,-1,1346,64444167,0.28419077866271436,1,2,0.0007429420505200594,0.0014858841010401188,2.0,Predominantly Post-Transcriptional,1,0.0,
1532,ENSG00000232838,PET117,20,18137863,18143169,1,5306,64444167,0.28149197738873716,2,3,0.0003769317753486619,0.0005653976630229929,1.5,Predominantly Post-Transcriptional,1,95.0,
1533,ENSG00000124784,RIOK1,6,7389793,7418037,1,28244,170805979,0.04334693108137626,1,16,3.540574989378275e-05,0.000566491998300524,16.0,Predominantly Post-Transcriptional,5,734.0,
1534,ENSG00000153064,BANK1,4,101411286,102074812,1,663526,190214555,0.5348857189188283,18,1,2.7127799061378154e-05,1.5070999478543418e-06,0.05555555555555555,Predominantly Transcriptional,8,0.5,
1535,ENSG00000106785,TRIM14,9,98069275,98119222,-1,49947,138394717,0.7088005281299864,8,8,0.00016016977996676478,0.00016016977996676478,1.0,Neutral,6,747.0,
1536,ENSG00000151150,ANK3,10,60026298,60733490,-1,707192,133797422,0.45127845587338744,36,4,5.0905553230240164e-05,5.656172581137796e-06,0.1111111111111111,Predominantly Transcriptional,33,1.0,
1537,ENSG00000149100,EIF3M,11,32583798,32606264,1,22466,135086622,0.24128985178117784,4,11,0.00017804682631532092,0.0004896287723671326,2.75,Predominantly Post-Transcriptional,13,2249.5,
1538,ENSG00000185722,ANKFY1,17,4163821,4263995,-1,100174,83257441,0.050612989654582344,8,2,7.986104178729011e-05,1.9965260446822528e-05,0.25,Predominantly Transcriptional,13,1792.0,
1539,ENSG00000125818,PSMF1,20,1113240,1189415,1,76175,64444167,0.017865503638211353,17,19,0.00022317033147358056,0.00024942566458811946,1.1176470588235294,Predominantly Post-Transcriptional,10,3346.5,
1540,ENSG00000169155,ZBTB43,9,126805006,126838210,1,33204,138394717,0.9163760781417689,8,15,0.00024093482712926153,0.00045175280086736535,1.875,Predominantly Post-Transcriptional,5,399.5,
1541,ENSG00000187866,PABIR1,9,68780065,68785566,1,5501,138394717,0.4970046327707726,2,2,0.00036357025995273584,0.00036357025995273584,1.0,Neutral,1,226.5,
1542,ENSG00000166478,ZNF143,11,9460319,9528524,1,68205,135086622,0.07028395084155706,9,15,0.00013195513525401364,0.00021992522542335605,1.6666666666666667,Predominantly Post-Transcriptional,18,367.0,
1543,ENSG00000101298,SNPH,20,1266280,1309328,1,43048,64444167,0.019983251548584685,8,6,0.00018583906337112061,0.00013937929752834045,0.75,Predominantly Transcriptional,3,2.0,
1544,ENSG00000053747,LAMA3,18,23689453,23956222,1,266769,80373285,0.29640243645634246,27,21,0.00010121116021726662,7.871979128009626e-05,0.7777777777777778,Predominantly Transcriptional,15,63.5,
1545,ENSG00000236567,TCF3P1,9,5110913,5112849,1,1936,138394717,0.03693696631497863,1,1,0.0005165289256198347,0.0005165289256198347,1.0,Neutral,1,0.5,
1546,ENSG00000136944,LMX1B,9,126613928,126701032,1,87104,138394717,0.9151901369183045,16,7,0.0001836884643644379,8.036370315944159e-05,0.4375,Predominantly Transcriptional,4,1.5,
1547,ENSG00000224078,SNHG14,15,24978583,25420336,1,441753,101991189,0.24707486741820414,16,59,3.621933523937585e-05,0.00013355879869519845,3.6875,Predominantly Post-Transcriptional,23,1847.0,
1548,ENSG00000125775,SDCBP2,20,1309909,1329139,-1,19230,64444167,0.020475460564181085,9,2,0.00046801872074883,0.00010400416016640666,0.2222222222222222,Predominantly Transcriptional,6,15.5,
1549,ENSG00000091640,SPAG7,17,4959226,4967817,-1,8591,83257441,0.05961655127017416,5,1,0.0005820044232336166,0.00011640088464672332,0.2,Predominantly Transcriptional,8,523.0,
1550,ENSG00000096433,ITPR3,6,33620365,33696574,1,76209,170805979,0.19705674061913253,12,38,0.0001574617171200252,0.0004986287708800798,3.1666666666666665,Predominantly Post-Transcriptional,2,1826.5,
1551,ENSG00000095380,NANS,9,98056732,98083077,1,26345,138394717,0.7086246254616786,7,12,0.0002657050673752135,0.00045549440121465175,1.7142857142857142,Predominantly Post-Transcriptional,6,1353.5,
1552,ENSG00000074755,ZZEF1,17,4004445,4143030,-1,138585,83257441,0.048929410405491564,15,1,0.00010823682216690118,7.2157881444600784e-06,0.06666666666666667,Predominantly Transcriptional,11,1214.0,
1553,ENSG00000196730,DAPK1,9,87497228,87708634,1,211406,138394717,0.6329933172232289,33,23,0.00015609774557013518,0.00010879539842766998,0.696969696969697,Predominantly Transcriptional,19,2069.5,
1554,ENSG00000075240,GRAMD4,22,46576012,46679790,1,103778,50818468,0.9175385019477564,22,16,0.00021199098074736457,0.00015417525872535605,0.7272727272727273,Predominantly Transcriptional,7,442.5,
1555,ENSG00000138678,GPAT3,4,83535914,83605875,1,69961,190214555,0.4393506821809719,12,16,0.00017152413487514474,0.00022869884650019296,1.3333333333333333,Predominantly Post-Transcriptional,8,323.5,
1556,ENSG00000089820,ARHGAP4,23,153907367,153934999,-1,27632,156040895,0.9864156636630417,12,4,0.00043427909669947886,0.00014475969889982628,0.3333333333333333,Predominantly Transcriptional,24,4.0,
1557,ENSG00000124104,SNX21,20,45833799,45843276,1,9477,64444167,0.7112907130912252,6,6,0.0006331117442228553,0.0006331117442228553,1.0,Neutral,13,191.0,
1558,ENSG00000075275,CELSR1,22,46360834,46537620,-1,176786,50818468,0.9140225754149063,35,2,0.00019797947801296483,1.1313113029312276e-05,0.05714285714285714,Predominantly Transcriptional,5,59.0,
1559,ENSG00000174796,THAP6,4,75513946,75550473,1,36527,190214555,0.3970895366024961,6,9,0.00016426205272811892,0.0002463930790921784,1.5,Predominantly Post-Transcriptional,13,192.5,
1560,ENSG00000152193,OBI1,13,78614289,78659155,-1,44866,114364328,0.6875983392303936,3,1,6.68657780947711e-05,2.228859269825703e-05,0.3333333333333333,Predominantly Transcriptional,1,395.5,
1561,ENSG00000146576,C7orf26,7,6590021,6608726,1,18705,159345973,0.041415376716172174,5,4,0.0002673082063619353,0.00021384656508954825,0.8,Predominantly Transcriptional,6,322.0,
1562,ENSG00000236242,MYO16-AS1,13,109163902,109201483,-1,37581,114364328,0.9546918554883652,3,1,7.9827572443522e-05,2.660919081450733e-05,0.3333333333333333,Predominantly Transcriptional,1,0.0,
1563,ENSG00000261446,LINC00559,13,90060247,90119719,-1,59472,114364328,0.7877454847633958,2,2,3.362927091740651e-05,3.362927091740651e-05,1.0,Neutral,1,0.0,
1564,ENSG00000101473,ACOT8,20,45841721,45857405,-1,15684,64444167,0.7114617991726078,4,2,0.0002550369803621525,0.00012751849018107625,0.5,Predominantly Transcriptional,12,196.5,
1565,ENSG00000167193,CRK,17,1420689,1463162,-1,42473,83257441,0.017318878441147382,10,1,0.00023544369364066582,2.3544369364066585e-05,0.1,Predominantly Transcriptional,4,2122.5,
1566,ENSG00000111859,NEDD9,6,11183298,11382348,-1,199050,170805979,0.06605637031008148,41,2,0.00020597839738759107,1.004772670183371e-05,0.04878048780487805,Predominantly Transcriptional,16,5693.5,
1567,ENSG00000109220,CHIC2,4,54009789,54064605,-1,54816,190214555,0.28408550018688106,3,1,5.4728546409807356e-05,1.824284880326912e-05,0.3333333333333333,Predominantly Transcriptional,4,186.0,
1568,ENSG00000106012,IQCE,7,2558972,2614733,1,55761,159345973,0.01623418810841238,11,10,0.0001972704937142447,0.0001793368124674952,0.9090909090909091,Predominantly Transcriptional,17,95.5,
1569,ENSG00000132359,RAP1GAP2,17,2755705,3037741,1,282036,83257441,0.034792361682122804,42,22,0.0001489171595115517,7.800422641081281e-05,0.5238095238095238,Predominantly Transcriptional,8,672.5,
1570,ENSG00000145354,CISD2,4,102868974,102892807,1,23833,190214555,0.5408676034281393,3,6,0.00012587588637603324,0.0002517517727520665,2.0,Predominantly Post-Transcriptional,3,489.5,
1571,ENSG00000238184,CD81-AS1,11,2328749,2377992,-1,49243,135086622,0.017421195860534585,6,3,0.00012184472920008936,6.092236460004468e-05,0.5,Predominantly Transcriptional,2,0.0,
1572,ENSG00000110422,HIPK3,11,33256672,33357023,1,100351,135086622,0.24655918555724934,6,34,5.979013662046218e-05,0.000338810774182619,5.666666666666667,Predominantly Post-Transcriptional,6,2283.5,
1573,ENSG00000100092,SH3BP1,22,37634654,37656117,1,21463,50818468,0.7407815894804227,9,7,0.00041932628243954715,0.00032614266411964775,0.7777777777777778,Predominantly Transcriptional,8,233.0,
1574,ENSG00000096063,SRPK1,6,35832966,35921342,-1,88376,170805979,0.21004624199952626,8,4,9.052231375033946e-05,4.526115687516973e-05,0.5,Predominantly Transcriptional,14,5522.0,
1575,ENSG00000126218,F10,13,113122799,113149529,1,26730,114364328,0.9892609520689004,7,3,0.0002618780396558174,0.0001122334455667789,0.42857142857142855,Predominantly Transcriptional,7,966.5,
1576,ENSG00000132801,ZSWIM3,20,45857614,45879122,1,21508,64444167,0.7117536021530079,6,3,0.00027896596615212943,0.00013948298307606472,0.5,Predominantly Transcriptional,1,150.0,
1577,ENSG00000169288,MRPL1,4,77862830,77952785,1,89955,190214555,0.409578580881994,12,2,0.00013340003335000835,2.2233338891668057e-05,0.16666666666666666,Predominantly Transcriptional,6,625.5,
1578,ENSG00000100979,PLTP,20,45898621,45912155,-1,13534,64444167,0.7123280529019794,9,5,0.0006649918723215606,0.0003694399290675336,0.5555555555555556,Predominantly Transcriptional,5,417.5,
1579,ENSG00000257285,PRMT5-DT,14,22929607,22956374,1,26767,107043718,0.21433289994654334,5,5,0.00018679717562670453,0.00018679717562670453,1.0,Neutral,2,13.5,
1580,ENSG00000129474,AJUBA,14,22971177,22982551,-1,11374,107043718,0.21464934541978448,7,2,0.0006154387198874626,0.00017583963425356076,0.2857142857142857,Predominantly Transcriptional,8,4498.5,
1581,ENSG00000145348,TBCK,4,106041599,106316683,-1,275084,190214555,0.5582072360340669,20,2,7.270506463480246e-05,7.270506463480246e-06,0.1,Predominantly Transcriptional,20,1338.5,
1582,ENSG00000072849,DERL2,17,5471254,5486811,-1,15557,83257441,0.06580832216546266,1,1,6.4279745452208e-05,6.4279745452208e-05,1.0,Neutral,13,695.0,
1583,ENSG00000100982,PCIF1,20,45934683,45948023,1,13340,64444167,0.7128861328908169,9,10,0.0006746626686656671,0.0007496251874062968,1.1111111111111112,Predominantly Post-Transcriptional,3,670.0,
1584,ENSG00000100802,C14orf93,14,22985894,23010166,-1,24272,107043718,0.2148470777145465,6,1,0.00024719841793012525,4.119973632168754e-05,0.16666666666666666,Predominantly Transcriptional,21,208.5,
1585,ENSG00000198026,ZNF335,20,45948660,45972203,-1,23543,64444167,0.7131821798550053,6,3,0.00025485282249500913,0.00012742641124750457,0.5,Predominantly Transcriptional,4,359.5,
1586,ENSG00000179399,GPC5,13,91398621,92873682,1,1475061,114364328,0.8056371519972556,35,22,2.372783227269923e-05,1.4914637428553803e-05,0.6285714285714286,Predominantly Transcriptional,4,0.0,
1587,ENSG00000187398,LUZP2,11,24496970,25082638,1,585668,135086622,0.18351042933030037,7,3,1.1952164024669266e-05,5.122356010572543e-06,0.42857142857142855,Predominantly Transcriptional,8,0.0,
1588,ENSG00000122378,PRXL2A,10,80407829,80437115,1,29286,133797422,0.6010763944315758,13,11,0.0004438981083111384,0.00037560609164788634,0.8461538461538461,Predominantly Transcriptional,6,1972.0,
1589,ENSG00000124574,ABCC10,6,43427366,43450427,1,23061,170805979,0.25431718932977165,2,13,8.67265079571571e-05,0.0005637223017215211,6.5,Predominantly Post-Transcriptional,10,606.5,
1590,ENSG00000088832,FKBP1A,20,1368977,1393164,-1,24187,64444167,0.021430496572327484,8,1,0.00033075619134245667,4.134452391780708e-05,0.125,Predominantly Transcriptional,11,3562.5,
1591,ENSG00000108523,RNF167,17,4940008,4945222,1,5214,83257441,0.059365444585307396,3,8,0.0005753739930955121,0.0015343306482546988,2.6666666666666665,Predominantly Post-Transcriptional,16,673.0,
1592,ENSG00000166689,PLEKHA7,11,16777297,17014414,-1,237117,135086622,0.12507423199907983,42,1,0.0001771277470615772,4.217327310989933e-06,0.023809523809523808,Predominantly Transcriptional,17,600.0,
1593,ENSG00000122042,UBL3,13,29764371,29850617,-1,86246,114364328,0.2606362886161496,12,2,0.00013913688750782644,2.318948125130441e-05,0.16666666666666666,Predominantly Transcriptional,1,731.5,
1594,ENSG00000179058,C9orf50,9,129612225,129620776,-1,8551,138394717,0.9365711589987933,4,1,0.0004677815460180096,0.0001169453865045024,0.25,Predominantly Transcriptional,2,3.5,
1595,ENSG00000136925,TSTD2,9,97600080,97633368,-1,33288,138394717,0.7053500748876129,2,3,6.00817111271329e-05,9.012256669069935e-05,1.5,Predominantly Post-Transcriptional,6,351.0,
1596,ENSG00000126217,MCF2L,13,112894378,113099742,1,205364,114364328,0.9880446287412278,37,8,0.00018016789700239574,3.895522097349097e-05,0.21621621621621623,Predominantly Transcriptional,32,648.5,
1597,ENSG00000112053,SLC26A8,6,35943516,36024868,-1,81352,170805979,0.21067290624527846,11,1,0.00013521486871865475,1.2292260792604976e-05,0.09090909090909091,Predominantly Transcriptional,8,2.0,
1598,ENSG00000078725,BRINP1,9,119153458,119369435,-1,215977,138394717,0.8617485485374416,8,1,3.7040981215592404e-05,4.6301226519490505e-06,0.125,Predominantly Transcriptional,3,0.0,
1599,ENSG00000100804,PSMB5,14,23016543,23035230,-1,18687,107043718,0.21510731250945525,4,2,0.0002140525499010007,0.00010702627495050034,0.5,Predominantly Transcriptional,6,7175.5,
1600,ENSG00000172534,HCFC1,23,153947557,153971818,-1,24261,156040895,0.9866624226937432,6,3,0.00024731049833065413,0.00012365524916532706,0.5,Predominantly Transcriptional,4,4370.0,
1601,ENSG00000135387,CAPRIN1,11,34051731,34102610,1,50879,135086622,0.2522616229162944,5,47,9.827237170541873e-05,0.0009237602940309361,9.4,Predominantly Post-Transcriptional,18,9056.5,
1602,ENSG00000003147,ICA1,7,8113184,8262687,-1,149503,159345973,0.05138464026323401,10,1,6.688828986709296e-05,6.688828986709297e-06,0.1,Predominantly Transcriptional,18,0.5,
1603,ENSG00000015475,BID,22,17734138,17774770,-1,40632,50818468,0.34937011481731406,11,1,0.00027072258318566647,2.461114392596968e-05,0.09090909090909091,Predominantly Transcriptional,15,651.5,
1604,ENSG00000187984,ANKRD19P,9,92809568,92838457,1,28889,138394717,0.670719334611595,3,4,0.000103845754439406,0.000138461005919208,1.3333333333333333,Predominantly Post-Transcriptional,6,6.0,
1605,ENSG00000129195,PIMREG,17,6444441,6451469,1,7028,83257441,0.07744599068328319,2,5,0.0002845759817871372,0.0007114399544678429,2.5,Predominantly Post-Transcriptional,9,414.0,
1606,ENSG00000179933,C14orf119,14,23095505,23100456,1,4951,107043718,0.21578081303192403,1,8,0.00020197939810139365,0.0016158351848111492,8.0,Predominantly Post-Transcriptional,2,2068.0,
1607,ENSG00000138801,PAPSS1,4,107590276,107720234,-1,129958,190214555,0.5659674939175922,19,1,0.00014620108034903585,7.694793702580833e-06,0.05263157894736842,Predominantly Transcriptional,8,2183.0,
1608,ENSG00000148123,PLPPR1,9,101028727,101325135,1,296408,138394717,0.7310750958795631,30,3,0.00010121184313513806,1.0121184313513806e-05,0.1,Predominantly Transcriptional,5,963.5,
1609,ENSG00000215271,HOMEZ,14,23272422,23299447,-1,27025,107043718,0.21753667506205268,7,5,0.0002590194264569843,0.00018501387604070305,0.7142857142857143,Predominantly Transcriptional,4,557.5,
1610,ENSG00000177854,TMEM187,23,153972754,153983194,1,10440,156040895,0.9867796131264179,3,4,0.00028735632183908046,0.0003831417624521073,1.3333333333333333,Predominantly Post-Transcriptional,3,53.5,
1611,ENSG00000235194,PPP1R3E,14,23295652,23302859,-1,7207,107043718,0.21766111954369896,4,1,0.0005550159567087554,0.00013875398917718884,0.25,Predominantly Transcriptional,9,179.0,
1612,ENSG00000136937,NCBP1,9,97633668,97673748,1,40080,138394717,0.7056173105220483,3,18,7.48502994011976e-05,0.0004491017964071856,6.0,Predominantly Post-Transcriptional,4,2053.5,
1613,ENSG00000196388,INCA1,17,4988130,4997610,-1,9480,83257441,0.05996905429750117,2,1,0.0002109704641350211,0.00010548523206751055,0.5,Predominantly Transcriptional,4,17.0,
1614,ENSG00000270800,RPS10-NUDT3,6,34284887,34426071,-1,141184,170805979,0.20113744964396124,22,3,0.00015582502266545784,2.1248866727107888e-05,0.13636363636363635,Predominantly Transcriptional,1,0.0,
1615,ENSG00000069998,HDHD5,22,17137511,17165287,-1,27776,50818468,0.33750326751290494,5,3,0.0001800115207373272,0.00010800691244239632,0.6,Predominantly Transcriptional,7,0.0,
1616,ENSG00000166091,CMTM5,14,23376773,23379772,1,2999,107043718,0.21839929457607218,1,1,0.00033344448149383126,0.00033344448149383126,1.0,Neutral,8,0.0,
1617,ENSG00000108559,NUP88,17,5360963,5419676,-1,58713,83257441,0.06474279578206109,3,11,5.109600940166573e-05,0.00018735203447277433,3.6666666666666665,Predominantly Post-Transcriptional,13,1394.0,
1618,ENSG00000212802,RPL15P3,6,12514110,12514724,1,614,170805979,0.07326685560579821,2,2,0.003257328990228013,0.003257328990228013,1.0,Neutral,1,5075.0,
1619,ENSG00000107789,MINPP1,10,87504875,87553461,1,48586,133797422,0.6541917377152454,4,12,8.232824270365949e-05,0.00024698472811097847,3.0,Predominantly Post-Transcriptional,4,1451.0,
1620,ENSG00000112078,KCTD20,6,36442767,36491143,1,48376,170805979,0.21349928856998618,7,22,0.00014469985116586737,0.00045477096080701176,3.142857142857143,Predominantly Post-Transcriptional,10,3717.0,
1621,ENSG00000255036,SUGT1P4-STRA6LP-CCDC180,9,97238497,97377287,1,138790,138394717,0.7031185446190117,15,6,0.00010807695078896174,4.3230780315584694e-05,0.4,Predominantly Transcriptional,5,0.5,
1622,ENSG00000166181,API5,11,43311963,43344529,1,32566,135086622,0.32074416665774647,3,30,9.212061659399374e-05,0.0009212061659399374,10.0,Predominantly Post-Transcriptional,11,1673.5,
1623,ENSG00000106537,TSPAN13,7,16753755,16784536,1,30781,159345973,0.10523733473954815,2,12,6.49751470062701e-05,0.0003898508820376206,6.0,Predominantly Post-Transcriptional,2,129.0,
1624,ENSG00000138663,COPS4,4,83034447,83075818,1,41371,190214555,0.43663920723627064,5,25,0.00012085760556911846,0.0006042880278455923,5.0,Predominantly Post-Transcriptional,11,874.5,
1625,ENSG00000108064,TFAM,10,58385345,58399220,1,13875,133797422,0.4364230762233969,1,25,7.207207207207208e-05,0.0018018018018018018,25.0,Predominantly Post-Transcriptional,4,2773.0,
1626,ENSG00000100234,TIMP3,22,32801705,32863041,1,61336,50818468,0.6460716800829179,10,18,0.000163036389722186,0.0002934655014999348,1.8,Predominantly Post-Transcriptional,1,209.5,
1627,ENSG00000106399,RPA3,7,7636518,7718607,-1,82089,159345973,0.04818171652194812,13,3,0.00015836470172617525,3.6545700398348135e-05,0.23076923076923078,Predominantly Transcriptional,7,688.5,
1628,ENSG00000126953,TIMM8A,23,101345661,101348742,-1,3081,156040895,0.6494912856017648,2,1,0.0006491398896462187,0.0003245699448231094,0.5,Predominantly Transcriptional,2,436.0,
1629,ENSG00000141404,GNAL,18,11689264,11885685,1,196421,80373285,0.14665911067340348,24,21,0.0001221865279170761,0.00010691321192744156,0.875,Predominantly Transcriptional,10,49.5,
1630,ENSG00000241343,RPL36A,23,101390824,101396155,1,5331,156040895,0.6497879257870188,1,9,0.00018758206715438003,0.0016882386043894203,9.0,Predominantly Post-Transcriptional,10,54.0,
1631,ENSG00000184164,CRELD2,22,49918167,49927540,1,9373,50818468,0.9823762003215052,3,4,0.00032006828123332977,0.0004267577083111064,1.3333333333333333,Predominantly Post-Transcriptional,11,477.5,
1632,ENSG00000092054,MYH7,14,23412740,23435660,-1,22920,107043718,0.21882834824552713,3,1,0.00013089005235602096,4.363001745200698e-05,0.3333333333333333,Predominantly Transcriptional,1,8.0,
1633,ENSG00000122584,NXPH1,7,8433609,8752961,1,319352,159345973,0.0539284729837509,14,2,4.383877351637065e-05,6.262681930910093e-06,0.14285714285714285,Predominantly Transcriptional,5,0.0,
1634,ENSG00000233108,GLCCI1-DT,7,7958183,7969903,-1,11720,159345973,0.04997956867099491,1,1,8.532423208191126e-05,8.532423208191126e-05,1.0,Neutral,1,1.5,
1635,ENSG00000257529,RPL36A-HNRNPH2,23,101391011,101412297,1,21286,156040895,0.6498402486091868,2,15,9.39584703561026e-05,0.0007046885276707696,7.5,Predominantly Post-Transcriptional,2,0.0,
1636,ENSG00000272894,MIOS-DT,7,7552462,7566996,-1,14534,159345973,0.04744223438894185,1,1,6.88041832943443e-05,6.88041832943443e-05,1.0,Neutral,3,0.5,
1637,ENSG00000107731,UNC5B,10,71212570,71302864,1,90294,133797422,0.532579147900174,18,24,0.00019934879393979665,0.0002657983919197289,1.3333333333333333,Predominantly Post-Transcriptional,2,3.5,
1638,ENSG00000126945,HNRNPH2,23,101408222,101414133,1,5911,156040895,0.6499012806867072,1,13,0.0001691761123329386,0.0021992894603282014,13.0,Predominantly Post-Transcriptional,1,1172.5,
1639,ENSG00000004660,CAMKK1,17,3860315,3894891,-1,34576,83257441,0.046573650996551766,9,3,0.0002602961591855622,8.676538639518741e-05,0.3333333333333333,Predominantly Transcriptional,4,49.0,
1640,ENSG00000262919,CCNQ,23,153587925,153600045,-1,12120,156040895,0.9843187902761004,3,2,0.00024752475247524753,0.00016501650165016502,0.6666666666666666,Predominantly Transcriptional,9,226.0,
1641,ENSG00000155026,RSPH10B,7,5925550,5970683,-1,45133,159345973,0.037328313907248854,6,2,0.00013294042053486362,4.431347351162121e-05,0.3333333333333333,Predominantly Transcriptional,10,16.5,
1642,ENSG00000233860,SHROOM3-AS1,4,76708853,76802426,-1,93573,190214555,0.4035213787924904,10,5,0.0001068684342705695,5.343421713528475e-05,0.5,Predominantly Transcriptional,1,0.0,
1643,ENSG00000166133,RPUSD2,15,40569299,40574949,1,5650,101991189,0.39780028449320265,6,2,0.0010619469026548673,0.00035398230088495576,0.3333333333333333,Predominantly Transcriptional,3,304.0,
1644,ENSG00000155011,DKK2,4,106921802,107283806,-1,362004,190214555,0.5630631367825664,13,1,3.5911205401045296e-05,2.7624004154650223e-06,0.07692307692307693,Predominantly Transcriptional,4,0.0,
1645,ENSG00000272269,NUP153-AS1,6,17706257,17707344,1,1087,170805979,0.10366616323190887,1,1,0.0009199632014719411,0.0009199632014719411,1.0,Neutral,1,19.0,
1646,ENSG00000137288,UQCC2,6,33694293,33711727,-1,17434,170805979,0.19731750725189778,5,7,0.00028679591602615576,0.0004015142824366181,1.4,Predominantly Post-Transcriptional,4,927.0,
1647,ENSG00000182771,GRID1,10,85599552,86366795,-1,767243,133797422,0.6426369971463277,56,4,7.298860986675669e-05,5.213472133339763e-06,0.07142857142857142,Predominantly Transcriptional,4,0.5,
1648,ENSG00000213713,PIGCP1,11,33075566,33076460,-1,894,135086622,0.24485039680687257,1,3,0.0011185682326621924,0.003355704697986577,3.0,Predominantly Post-Transcriptional,1,69.5,
1649,ENSG00000273749,CYFIP1,15,22867052,22981063,-1,114011,101991189,0.22476507750095942,14,6,0.00012279516888721262,5.262650095166256e-05,0.42857142857142855,Predominantly Transcriptional,14,2899.0,
1650,ENSG00000179431,FJX1,11,35618460,35620865,1,2405,135086622,0.2636801629401911,3,1,0.0012474012474012475,0.0004158004158004158,0.3333333333333333,Predominantly Transcriptional,2,12.5,
1651,ENSG00000224157,HCG14,6,28896530,28897322,1,792,170805979,0.16917982713005614,3,2,0.003787878787878788,0.0025252525252525255,0.6666666666666666,Predominantly Transcriptional,1,4.5,
1652,ENSG00000254532,ARL14EP-DT,11,30044053,30322988,-1,278935,135086622,0.22343826541165565,10,1,3.58506462078979e-05,3.58506462078979e-06,0.1,Predominantly Transcriptional,1,0.0,
1653,ENSG00000130821,SLC6A8,23,153687926,153696588,1,8662,156040895,0.9849485738978875,7,23,0.0008081274532440544,0.0026552759178018934,3.2857142857142856,Predominantly Post-Transcriptional,10,2523.5,
1654,ENSG00000234993,CUBNP2,10,45232026,45247361,-1,15335,133797422,0.33812081596011617,3,1,0.00019563090968373003,6.521030322791e-05,0.3333333333333333,Predominantly Transcriptional,1,0.5,
1655,ENSG00000146122,DAAM2,6,39792298,39904877,1,112579,170805979,0.23329738064965513,17,12,0.00015100507199388872,0.00010659181552509793,0.7058823529411765,Predominantly Transcriptional,8,4.0,
1656,ENSG00000169429,CXCL8,4,73740541,73743716,1,3175,190214555,0.38767868473577116,1,1,0.00031496062992125983,0.00031496062992125983,1.0,Neutral,3,39.5,
