,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance,Protein Expression
3452,ENSG00000115761,NOL10,2,10570754,10689987,-1,119233,242193529,0.04389205006381488,11,1,9.225633842979712e-05,8.386939857254283e-06,0.09090909090909091,Predominantly Transcriptional,5,1161.0,
3453,ENSG00000248673,LINC01331,5,74111690,74536976,-1,425286,181538259,0.40941415550316584,22,3,5.1729894706150685e-05,7.05407655083873e-06,0.13636363636363635,Predominantly Transcriptional,1,0.0,
3454,ENSG00000119685,TTLL5,14,75633625,75955079,1,321454,107043718,0.7080691274195091,25,19,7.777162517809702e-05,5.910643513535373e-05,0.76,Predominantly Transcriptional,22,259.0,
3455,ENSG00000268940,CT45A1,23,135713639,135723539,1,9900,156040895,0.8697629490012858,2,1,0.00020202020202020202,0.00010101010101010101,0.5,Predominantly Transcriptional,2,578.0,
3456,ENSG00000255234,CCDC90B-AS1,11,83286120,83423516,1,137396,135086622,0.617047171406803,11,4,8.006055489242773e-05,2.91129290517919e-05,0.36363636363636365,Predominantly Transcriptional,2,0.5,
3457,ENSG00000111581,NUP107,12,68686951,68745809,1,58858,133275309,0.5155972288910619,5,26,8.495021917156546e-05,0.0004417411396921404,5.2,Predominantly Post-Transcriptional,13,2727.0,
3458,ENSG00000196115,ADAM5,8,39314591,39417378,1,102787,145138636,0.27123022225453464,7,1,6.810199733429325e-05,9.728856762041892e-06,0.14285714285714285,Predominantly Transcriptional,11,0.0,
3459,ENSG00000002586,CD99,23,2691187,2741309,1,50122,156040895,0.01740728287927341,6,12,0.00011970791269302901,0.00023941582538605801,2.0,Predominantly Post-Transcriptional,12,257.5,
3460,ENSG00000111816,FRK,6,115931149,116060891,-1,129742,170805979,0.6791098337371434,16,2,0.00012332166915879206,1.5415208644849008e-05,0.125,Predominantly Transcriptional,1,27.5,
3461,ENSG00000074842,MYDGF,19,4641374,4670362,-1,28988,58617616,0.0794277952211499,5,2,0.0001724851662757003,6.899406651028011e-05,0.4,Predominantly Transcriptional,4,1456.0,
3462,ENSG00000133884,DPF2,11,65333852,65354262,1,20410,135086622,0.4837196758092004,6,9,0.0002939735423811857,0.0004409603135717785,1.5,Predominantly Post-Transcriptional,12,881.5,
3463,ENSG00000091651,ORC6,16,46689643,46698394,1,8751,90338345,0.5168792775648038,2,9,0.00022854530910753056,0.0010284538909838875,4.5,Predominantly Post-Transcriptional,9,490.0,
3464,ENSG00000200985,RNA5SP493,22,21792434,21792524,1,90,50818468,0.4288299088433756,2,1,0.022222222222222223,0.011111111111111112,0.5,Predominantly Transcriptional,1,3.0,
3465,ENSG00000236778,INTS6-AS1,13,51452364,51554678,1,102314,114364328,0.4503460292268757,16,5,0.00015638133588756183,4.886916746486307e-05,0.3125,Predominantly Transcriptional,27,18.0,
3466,ENSG00000100034,PPM1F,22,21919425,21952848,-1,33423,50818468,0.4316567846948869,8,4,0.0002393561320049068,0.0001196780660024534,0.5,Predominantly Transcriptional,10,3697.0,
3467,ENSG00000276043,UHRF1,19,4903080,4962154,1,59074,58617616,0.08414905512363383,9,20,0.00015235128821478147,0.00033855841825506994,2.2222222222222223,Predominantly Post-Transcriptional,7,1309.5,
3468,ENSG00000128607,KLHDC10,7,130070534,130135705,1,65171,159345973,0.8164820048511675,16,48,0.00024550797133694437,0.000736523914010833,3.0,Predominantly Post-Transcriptional,4,2374.5,
3469,ENSG00000081087,OSTM1,6,108041409,108165854,-1,124445,170805979,0.6329030876606492,14,2,0.00011249949777009924,1.607135682429989e-05,0.14285714285714285,Predominantly Transcriptional,7,430.0,
3470,ENSG00000249226,SUCLG2P4,5,29001760,29003357,1,1597,181538259,0.15976003438481803,1,1,0.0006261740763932373,0.0006261740763932373,1.0,Neutral,1,5.5,
3471,ENSG00000170381,SEMA3E,7,83363238,83649139,-1,285901,159345973,0.5240558448251466,2,1,6.995428487483429e-06,3.4977142437417147e-06,0.5,Predominantly Transcriptional,4,5.5,
3472,ENSG00000213949,ITGA1,5,52787916,52959209,1,171293,181538259,0.29125299973269,15,5,8.75692526839976e-05,2.9189750894665865e-05,0.3333333333333333,Predominantly Transcriptional,7,0.0,
3473,ENSG00000224086,PPM1F-AS1,22,21938269,21977632,1,39363,50818468,0.4320860380915064,8,6,0.00020323654193023905,0.0001524274064476793,0.75,Predominantly Transcriptional,1,952.0,
3474,ENSG00000131044,TTLL9,20,31870634,31945000,1,74366,64444167,0.4951234298675938,8,3,0.00010757604281526503,4.034101605572439e-05,0.375,Predominantly Transcriptional,11,4.5,
3475,ENSG00000100038,TOP3B,22,21957025,21982813,-1,25788,50818468,0.4323215528653874,5,1,0.00019388863037071507,3.8777726074143014e-05,0.2,Predominantly Transcriptional,17,41.0,
3476,ENSG00000224892,RPS4XP16,13,51454164,51461315,1,7151,114364328,0.4499457164650152,2,2,0.00027968116347364006,0.00027968116347364006,1.0,Neutral,3,174.0,
3477,ENSG00000115129,TP53I3,2,24077433,24085861,-1,8428,242193529,0.09943142205091697,3,3,0.0003559563360227812,0.0003559563360227812,1.0,Neutral,6,114.0,
3478,ENSG00000197410,DCHS2,4,154231742,154491799,-1,260057,190214555,0.8115139795690188,36,3,0.00013843119008525055,1.1535932507104212e-05,0.08333333333333333,Predominantly Transcriptional,8,590.0,
3479,ENSG00000171208,NETO2,16,47077703,47143945,-1,66242,90338345,0.5214931046168712,9,1,0.00013586546299930558,1.5096162555478397e-05,0.1111111111111111,Predominantly Transcriptional,5,675.5,
3480,ENSG00000186231,KLHL32,6,96924620,97140754,1,216134,170805979,0.5680871803673805,21,3,9.716194582990183e-05,1.388027797570026e-05,0.14285714285714285,Predominantly Transcriptional,7,19.5,
3481,ENSG00000234722,LINC01287,7,153355365,153413985,-1,58620,159345973,0.9625889635755025,13,2,0.00022176731490958717,3.41180484476288e-05,0.15384615384615385,Predominantly Transcriptional,3,1838.0,
3482,ENSG00000237886,NALT1,9,136546212,136549893,1,3681,138394717,0.9866565390642765,3,1,0.0008149959250203749,0.00027166530834012495,0.3333333333333333,Predominantly Transcriptional,2,0.5,
3483,ENSG00000172889,EGFL7,9,136658856,136672678,1,13822,138394717,0.9875071098270319,9,29,0.0006511358703516133,0.0020981044711329763,3.2222222222222223,Predominantly Post-Transcriptional,7,796.5,
3484,ENSG00000133935,ERG28,14,75649791,75660876,-1,11085,107043718,0.7067704197270128,2,1,0.00018042399639152008,9.021199819576004e-05,0.5,Predominantly Transcriptional,1,303.0,
3485,ENSG00000228262,LINC01320,2,33706886,34738231,1,1031345,242193529,0.1413025304239239,12,2,1.1635291779181555e-05,1.939215296530259e-06,0.16666666666666666,Predominantly Transcriptional,8,0.5,
3486,ENSG00000141965,FEM1A,19,4791734,4801273,1,9539,58617616,0.08182699719483645,4,10,0.0004193311667889716,0.001048327916972429,2.5,Predominantly Post-Transcriptional,1,116.0,
3487,ENSG00000124343,XG,23,2752040,2816500,1,64460,156040895,0.017843207064404495,12,2,0.0001861619609059882,3.1026993484331366e-05,0.16666666666666666,Predominantly Transcriptional,5,3.0,
3488,ENSG00000122033,MTIF3,13,27435643,27450591,-1,14948,114364328,0.23996221094395798,2,1,0.0001337971635001338,6.68985817500669e-05,0.5,Predominantly Transcriptional,12,221.0,
3489,ENSG00000167780,SOAT2,12,53103486,53124535,1,21049,133275309,0.3985285113839053,10,1,0.0004750819516366573,4.750819516366573e-05,0.1,Predominantly Transcriptional,3,0.0,
3490,ENSG00000089916,GPATCH2L,14,76151916,76254342,1,102426,107043718,0.7118879129366564,5,20,4.881573038095796e-05,0.00019526292152383183,4.0,Predominantly Post-Transcriptional,14,772.5,
3491,ENSG00000164142,FHIP1A,4,151409176,151670503,1,261327,190214555,0.7966784639587648,12,3,4.591948019148423e-05,1.1479870047871058e-05,0.25,Predominantly Transcriptional,8,0.5,
3492,ENSG00000128578,STRIP2,7,129434432,129488399,1,53967,159345973,0.8124548933533451,7,39,0.00012970889617729353,0.0007226638501306354,5.571428571428571,Predominantly Post-Transcriptional,4,913.5,
3493,ENSG00000101333,PLCB4,20,9067825,9504593,1,436768,64444167,0.144096966914011,17,3,3.8922265367426185e-05,6.868635064839915e-06,0.17647058823529413,Predominantly Transcriptional,13,24.5,
3494,ENSG00000185352,HS6ST3,13,96090107,96839562,1,749455,114364328,0.8434870924087448,18,2,2.4017452682282458e-05,2.6686058535869397e-06,0.1111111111111111,Predominantly Transcriptional,2,0.0,
3495,ENSG00000120539,MASTL,10,27154824,27187953,1,33129,133797422,0.20307856529552565,3,11,9.055510278004166e-05,0.00033203537686015273,3.6666666666666665,Predominantly Post-Transcriptional,4,847.5,
3496,ENSG00000140365,COMMD4,15,75336020,75343224,1,7204,101991189,0.7386875546670997,4,4,0.000555247084952804,0.000555247084952804,1.0,Neutral,25,520.5,
3497,ENSG00000165061,ZMAT4,8,40530590,40897833,-1,367243,145138636,0.2805194579615589,24,1,6.535182426894454e-05,2.722992677872689e-06,0.041666666666666664,Predominantly Transcriptional,9,0.0,
3498,ENSG00000035499,DEPDC1B,5,60596912,60700190,-1,103278,181538259,0.3340813739984143,11,1,0.00010650864656558028,9.682604233234571e-06,0.09090909090909091,Predominantly Transcriptional,6,804.0,
3499,ENSG00000168564,CDKN2AIP,4,183444635,183449064,1,4429,190214555,0.964420674853194,1,2,0.00022578460149017836,0.0004515692029803567,2.0,Predominantly Post-Transcriptional,5,403.0,
3500,ENSG00000135596,MICAL1,6,109444062,109465968,-1,21906,170805979,0.6408148920829053,3,2,0.0001369487811558477,9.129918743723181e-05,0.6666666666666666,Predominantly Transcriptional,7,448.0,
3501,ENSG00000196470,SIAH1,16,48356364,48448402,-1,92038,90338345,0.5357900125356514,17,2,0.0001847063169560399,2.1730154936004693e-05,0.11764705882352941,Predominantly Transcriptional,8,97.5,
3502,ENSG00000132938,MTUS2,13,28820339,29505947,1,685608,114364328,0.2550020929603154,23,1,3.354686643096347e-05,1.4585594100418898e-06,0.043478260869565216,Predominantly Transcriptional,7,2.0,
3503,ENSG00000152154,TMEM178A,2,39664982,39717963,1,52981,242193529,0.163883290622517,5,2,9.437345463468035e-05,3.7749381853872145e-05,0.4,Predominantly Transcriptional,6,1.0,
3504,ENSG00000182168,UNC5C,4,95162504,95549206,-1,386702,190214555,0.5013068269144808,28,4,7.240717658558787e-05,1.0343882369369696e-05,0.14285714285714285,Predominantly Transcriptional,5,1.0,
3505,ENSG00000127928,GNGT1,7,93591573,93911265,1,319692,159345973,0.5883513541945613,21,4,6.568822491648211e-05,1.2512042841234688e-05,0.19047619047619047,Predominantly Transcriptional,5,9.5,
3506,ENSG00000118961,LDAH,2,20684014,20823130,-1,139116,242193529,0.08569003509585923,11,3,7.907070358549699e-05,2.156473734149918e-05,0.2727272727272727,Predominantly Transcriptional,12,724.0,
3507,ENSG00000086758,HUWE1,23,53532096,53686728,-1,154632,156040895,0.34356001354644883,7,2,4.5268767137461845e-05,1.2933933467846241e-05,0.2857142857142857,Predominantly Transcriptional,15,7621.5,
3508,ENSG00000119650,IFT43,14,75902136,76084585,1,182449,107043718,0.7099282603393877,22,12,0.00012058164199310492,6.577180472351178e-05,0.5454545454545454,Predominantly Transcriptional,12,79.5,
3509,ENSG00000107890,ANKRD26,10,26973793,27100494,-1,126701,133797422,0.20207522010401666,7,2,5.524818272941808e-05,1.5785195065548023e-05,0.2857142857142857,Predominantly Transcriptional,6,681.0,
3510,ENSG00000165716,DIPK1B,9,136712572,136724742,1,12170,138394717,0.9878892775943174,7,3,0.0005751848808545604,0.00024650780608052587,0.42857142857142855,Predominantly Transcriptional,3,120.0,
3511,ENSG00000196335,STK31,7,23710203,23832513,1,122310,159345973,0.14918078914990843,12,2,9.811135638950208e-05,1.635189273158368e-05,0.16666666666666666,Predominantly Transcriptional,13,10.0,
3512,ENSG00000149328,GLB1L2,11,134331874,134378341,1,46467,135086622,0.9945848486758371,11,12,0.00023672713969053307,0.0002582477887533088,1.0909090909090908,Predominantly Post-Transcriptional,7,521.5,
3513,ENSG00000049860,HEXB,5,74640023,74722647,1,82624,181538259,0.41138069413786765,13,13,0.00015733927188226181,0.00015733927188226181,1.0,Neutral,13,1913.5,
3514,ENSG00000067365,METTL22,16,8621683,8649654,1,27971,90338345,0.09559250282922495,6,8,0.0002145078831647063,0.0002860105108862751,1.3333333333333333,Predominantly Post-Transcriptional,18,240.5,
3515,ENSG00000100503,NIN,14,50719763,50831162,-1,111399,107043718,0.47434322582106125,5,1,4.488370631693283e-05,8.976741263386566e-06,0.2,Predominantly Transcriptional,18,412.5,
3516,ENSG00000236552,RPL13AP5,10,96750288,96750899,1,611,133797422,0.723112538745328,3,1,0.004909983633387889,0.0016366612111292963,0.3333333333333333,Predominantly Transcriptional,1,10828.0,
3517,ENSG00000197549,PRAMENP,22,21991099,22043934,-1,52835,50818468,0.43325817102554137,19,1,0.0003596101069366897,1.8926847733509985e-05,0.05263157894736842,Predominantly Transcriptional,3,0.0,
3518,ENSG00000187122,SLIT1,10,96998038,97185959,-1,187921,133797422,0.7256641947854571,19,2,0.00010110631595191596,1.064277010020168e-05,0.10526315789473684,Predominantly Transcriptional,7,1.0,
3519,ENSG00000151718,WWC2,4,183099257,183320777,1,221520,190214555,0.963175594002257,31,17,0.00013994221740700613,7.67425063199711e-05,0.5483870967741935,Predominantly Transcriptional,10,1245.5,
3520,ENSG00000211637,IGLV4-69,22,22030934,22031472,1,538,50818468,0.43352749240689425,7,1,0.013011152416356878,0.0018587360594795538,0.14285714285714285,Predominantly Transcriptional,1,0.0,
3521,ENSG00000267206,LCN6,9,136744017,136748525,-1,4508,138394717,0.9880888083321852,2,1,0.00044365572315882877,0.00022182786157941438,0.5,Predominantly Transcriptional,6,0.0,
3522,ENSG00000111145,ELK3,12,96194375,96269824,1,75449,133275309,0.7220549719378253,12,2,0.00015904783363596603,2.6507972272661e-05,0.16666666666666666,Predominantly Transcriptional,6,86.5,
3523,ENSG00000104679,R3HCC1,8,23270120,23296279,1,26159,145138636,0.16042041004161015,9,7,0.00034404984900034407,0.0002675943270002676,0.7777777777777778,Predominantly Transcriptional,10,605.0,
3524,ENSG00000183978,COA3,17,42795147,42798704,-1,3557,83257441,0.5140312383610253,1,1,0.000281135788585887,0.000281135788585887,1.0,Neutral,2,413.0,
3525,ENSG00000065989,PDE4A,19,10416773,10469630,1,52857,58617616,0.17815807282234064,21,16,0.0003972983710766786,0.0003027035208203265,0.7619047619047619,Predominantly Transcriptional,9,256.0,
3526,ENSG00000177984,LCN15,9,136759634,136766255,-1,6621,138394717,0.9882092861969579,4,3,0.0006041383476816191,0.00045310376076121433,0.75,Predominantly Transcriptional,3,1.0,
3527,ENSG00000151572,ANO4,12,100717526,101128641,1,411115,133275309,0.7572526693597836,6,4,1.4594456538924632e-05,9.72963769261642e-06,0.6666666666666666,Predominantly Transcriptional,8,0.0,
3528,ENSG00000224184,MIR3681HG,2,11833926,12702913,1,868987,242193529,0.05065543885774091,126,39,0.0001449964153663979,4.487984285150411e-05,0.30952380952380953,Predominantly Transcriptional,7,87.5,
3529,ENSG00000151846,PABPC3,13,25096136,25099254,1,3118,114364328,0.2194538755126511,1,1,0.00032071840923669016,0.00032071840923669016,1.0,Neutral,1,546.0,
3530,ENSG00000135363,LMO2,11,33858576,33892076,-1,33500,135086622,0.25076743720780875,11,4,0.0003283582089552239,0.00011940298507462687,0.36363636363636365,Predominantly Transcriptional,6,1041.0,
3531,ENSG00000186047,DLEU7,13,50519364,50843939,-1,324575,114364328,0.4431596144210282,19,9,5.8538088269275204e-05,2.7728568127551412e-05,0.47368421052631576,Predominantly Transcriptional,3,11.5,
3532,ENSG00000244187,TMEM141,9,136791344,136793317,1,1973,138394717,0.9884216208917859,7,3,0.0035478966041561076,0.0015205271160669033,0.42857142857142855,Predominantly Transcriptional,6,282.0,
3533,ENSG00000152380,FAM151B,5,80487969,80542563,1,54594,181538259,0.44351679058462273,6,1,0.00010990218705352236,1.831703117558706e-05,0.16666666666666666,Predominantly Transcriptional,5,5.0,
3534,ENSG00000183578,TNFAIP8L3,15,51056598,51105276,-1,48678,101991189,0.5008367634580669,5,1,0.00010271580590821315,2.054316118164263e-05,0.2,Predominantly Transcriptional,1,8.0,
3535,ENSG00000085117,CD82,11,44564427,44620358,1,55931,135086622,0.33010221026920045,10,3,0.000178791725518943,5.3637517655682894e-05,0.3,Predominantly Transcriptional,14,45.5,
3536,ENSG00000118960,HS1BP3,2,20560448,20651130,-1,90682,242193529,0.08507984951158624,23,4,0.00025363357667453296,4.4110187247744866e-05,0.17391304347826086,Predominantly Transcriptional,7,325.0,
3537,ENSG00000140497,SCAMP2,15,74843730,74873365,-1,29635,101991189,0.7339707305500675,4,1,0.00013497553568415726,3.3743883921039314e-05,0.25,Predominantly Transcriptional,12,590.5,
3538,ENSG00000085511,MAP3K4,6,160991727,161117385,1,125658,170805979,0.9429093579915021,27,38,0.00021486892995272884,0.0003024081236371739,1.4074074074074074,Predominantly Post-Transcriptional,16,2366.5,
3539,ENSG00000127870,RNF6,13,26132115,26222314,-1,90199,114364328,0.22889317812456345,5,1,5.543298706194082e-05,1.1086597412388163e-05,0.2,Predominantly Transcriptional,7,716.0,
3540,ENSG00000069329,VPS35,16,46656132,46689518,-1,33386,90338345,0.5166446761892749,5,1,0.00014976337386928652,2.9952674773857304e-05,0.2,Predominantly Transcriptional,11,3378.5,
3541,ENSG00000119778,ATAD2B,2,23748664,23927123,-1,178459,242193529,0.09842498104067843,20,2,0.00011207055962433948,1.1207055962433948e-05,0.1,Predominantly Transcriptional,9,976.0,
3542,ENSG00000228544,CCDC183-AS1,9,136803927,136808848,-1,4921,138394717,0.9885231926880561,3,2,0.000609632188579557,0.000406421459053038,0.6666666666666666,Predominantly Transcriptional,1,17.5,
3543,ENSG00000039123,MTREX,5,55307989,55425579,1,117590,181538259,0.3049868623010205,10,29,8.504124500382685e-05,0.0002466196105110979,2.9,Predominantly Post-Transcriptional,9,5640.0,
3544,ENSG00000196642,RABL6,9,136807943,136841187,1,33244,138394717,0.9886545380196846,10,26,0.00030080616051016726,0.0007820960173264348,2.6,Predominantly Post-Transcriptional,12,3711.0,
3545,ENSG00000104427,ZC2HC1A,8,78666089,78719765,1,53676,145138636,0.5421914465284075,2,1,3.726060064088233e-05,1.8630300320441167e-05,0.5,Predominantly Transcriptional,4,17.5,
3546,ENSG00000105401,CDC37,19,10391133,10420121,-1,28988,58617616,0.17751706244757548,13,2,0.00044846143231682073,6.899406651028011e-05,0.15384615384615385,Predominantly Transcriptional,10,2415.0,
3547,ENSG00000172967,XKR3,22,16783412,16825411,-1,41999,50818468,0.33067528718103034,10,1,0.0002381009071644563,2.381009071644563e-05,0.1,Predominantly Transcriptional,1,68.5,
3548,ENSG00000180263,FGD6,12,95076749,95217482,-1,140733,133275309,0.7139140491506946,16,3,0.00011369046350180839,2.1316961906589073e-05,0.1875,Predominantly Transcriptional,7,491.5,
3549,ENSG00000149084,HSD17B12,11,43680680,43856617,1,175937,135086622,0.32400431554206754,20,11,0.00011367705485486282,6.252238017017455e-05,0.55,Predominantly Transcriptional,15,677.0,
3550,ENSG00000147485,PXDNL,8,51319577,51809445,-1,489868,145138636,0.355277632621544,9,1,1.8372296210407703e-05,2.041366245600856e-06,0.1111111111111111,Predominantly Transcriptional,4,1.0,
3551,ENSG00000173848,NET1,10,5412557,5459056,1,46499,133797422,0.040627139288229336,10,29,0.00021505838835243768,0.0006236693262220693,2.9,Predominantly Post-Transcriptional,6,5635.5,
3552,ENSG00000100221,JOSD1,22,38685543,38701556,-1,16013,50818468,0.7614072407692416,4,1,0.00024979703990507713,6.244925997626928e-05,0.25,Predominantly Transcriptional,10,1014.5,
3553,ENSG00000068784,SRBD1,2,45388680,45612165,-1,223485,242193529,0.18786803548330971,20,4,8.949146475154933e-05,1.7898292950309864e-05,0.2,Predominantly Transcriptional,5,807.5,
3554,ENSG00000169371,SNUPN,15,75598083,75626469,-1,28386,101991189,0.7413608640252247,5,2,0.00017614316916789966,7.045726766715987e-05,0.4,Predominantly Transcriptional,11,293.0,
3555,ENSG00000054148,PHPT1,9,136848724,136851027,1,2303,138394717,0.9888374243360749,10,7,0.004342162396873643,0.00303951367781155,0.7,Predominantly Transcriptional,7,569.0,
3556,ENSG00000132932,ATP8A2,13,25371974,26025851,1,653877,114364328,0.22471091247963262,19,2,2.905745270134903e-05,3.0586792317209506e-06,0.10526315789473684,Predominantly Transcriptional,5,8.0,
3557,ENSG00000174695,TMEM167A,5,83052846,83077863,-1,25017,181538259,0.4575639039261691,4,1,0.00015989127393372507,3.997281848343127e-05,0.25,Predominantly Transcriptional,6,1771.5,
3558,ENSG00000171295,ZNF440,19,11814273,11835216,1,20943,58617616,0.2017268068356789,6,9,0.00028649190660363845,0.0004297378599054577,1.5,Predominantly Post-Transcriptional,6,662.0,
3559,ENSG00000177943,MAMDC4,9,136850943,136860799,1,9856,138394717,0.988880746076456,8,4,0.0008116883116883117,0.00040584415584415587,0.5,Predominantly Transcriptional,5,134.5,
3560,ENSG00000172497,ACOT12,5,81329996,81394179,-1,64183,181538259,0.4481814904923154,6,1,9.34826979106617e-05,1.558044965177695e-05,0.16666666666666666,Predominantly Transcriptional,4,0.0,
3561,ENSG00000127589,TUBBP1,8,30351873,30353518,1,1645,145138636,0.20912898409765956,1,2,0.0006079027355623101,0.0012158054711246201,2.0,Predominantly Post-Transcriptional,2,3654.0,
3562,ENSG00000118094,TREH,11,118657316,118679690,-1,22374,135086622,0.8784622877015905,4,2,0.00017877893984088674,8.938946992044337e-05,0.5,Predominantly Transcriptional,5,1.5,
3563,ENSG00000091656,ZFHX4,8,76681239,76867281,1,186042,145138636,0.5289718996670191,9,10,4.837617312219822e-05,5.375130346910912e-05,1.1111111111111112,Predominantly Post-Transcriptional,12,155.0,
3564,ENSG00000270344,POC1B-AS1,12,89524594,89548005,1,23411,133275309,0.6718146082107377,9,2,0.0003844346674640126,8.542992610311393e-05,0.2222222222222222,Predominantly Transcriptional,1,40.5,
3565,ENSG00000168538,TRAPPC11,4,183659267,183713594,1,54327,190214555,0.9656802051767279,2,15,3.681410716586596e-05,0.0002761058037439947,7.5,Predominantly Post-Transcriptional,10,1480.5,
3566,ENSG00000226982,CENPCP1,12,89500093,89502670,1,2577,133275309,0.6715526091933502,3,1,0.0011641443538998836,0.00038804811796662784,0.3333333333333333,Predominantly Transcriptional,1,14.5,
3567,ENSG00000196372,ASB13,10,5638867,5666595,-1,27728,133797422,0.04224842986885054,3,1,0.00010819388343912291,3.606462781304097e-05,0.3333333333333333,Predominantly Transcriptional,5,524.0,
3568,ENSG00000196091,MYBPC1,12,101568353,101686028,1,117675,133275309,0.7625357709731515,19,1,0.00016146165285744636,8.497981729339281e-06,0.05263157894736842,Predominantly Transcriptional,24,0.5,
3569,ENSG00000108021,TASOR2,10,5684838,5763740,1,78902,133797422,0.04278325332755664,14,19,0.00017743529948543763,0.00024080504930166537,1.3571428571428572,Predominantly Post-Transcriptional,13,1822.0,
3570,ENSG00000166415,WDR72,15,53513741,53762878,-1,249137,101991189,0.5259112088594241,1,2,4.013855830326286e-06,8.027711660652573e-06,2.0,Predominantly Post-Transcriptional,8,1.0,
3571,ENSG00000100345,MYH9,22,36281280,36388010,-1,106730,50818468,0.7149889878616569,22,1,0.000206127611730535,9.3694368968425e-06,0.045454545454545456,Predominantly Transcriptional,11,5736.5,
3572,ENSG00000177182,CLVS1,8,61057158,61501645,1,444487,145138636,0.4222128799667099,40,2,8.999138332504663e-05,4.499569166252331e-06,0.05,Predominantly Transcriptional,11,3.0,
3573,ENSG00000266507,MIR4479,9,136886733,136886803,1,70,138394717,0.9891039988181052,6,1,0.08571428571428572,0.014285714285714285,0.16666666666666666,Predominantly Transcriptional,1,2.0,
3574,ENSG00000049323,LTBP1,2,32946953,33399509,1,452556,242193529,0.1369699311825957,63,38,0.00013920929122583726,8.396750899336215e-05,0.6031746031746031,Predominantly Transcriptional,12,896.0,
3575,ENSG00000038427,VCAN,5,83471618,83582303,1,110685,181538259,0.46010665167831094,10,2,9.034647874599088e-05,1.8069295749198175e-05,0.2,Predominantly Transcriptional,12,2.5,
3576,ENSG00000057608,GDI2,10,5765223,5842132,-1,76909,133797422,0.04337660183019072,10,4,0.00013002379435436684,5.200951774174674e-05,0.4,Predominantly Transcriptional,9,10677.0,
3577,ENSG00000171060,C8orf74,8,10672628,10700590,1,27962,145138636,0.07363035298195858,5,1,0.0001788141048565911,3.576282097131822e-05,0.2,Predominantly Transcriptional,7,0.5,
3578,ENSG00000197044,ZNF441,19,11767000,11784078,1,17078,58617616,0.2008873748806161,2,7,0.00011710973181871414,0.0004098840613654995,3.5,Predominantly Post-Transcriptional,3,368.5,
3579,ENSG00000167664,TMIGD2,19,4292232,4302431,-1,10199,58617616,0.07331126363105589,2,1,0.00019609765663300324,9.804882831650162e-05,0.5,Predominantly Transcriptional,4,0.0,
3580,ENSG00000174628,IQCK,16,19716456,19858467,1,142011,90338345,0.21903723717763482,13,2,9.154220447711798e-05,1.4083416073402764e-05,0.15384615384615385,Predominantly Transcriptional,14,40.0,
3581,ENSG00000165689,ENTR1,9,136401922,136410614,-1,8692,138394717,0.9856320454775741,3,1,0.0003451449608835711,0.0001150483202945237,0.3333333333333333,Predominantly Transcriptional,11,932.5,
3582,ENSG00000189420,ZFP92,23,153411472,153426481,1,15009,156040895,0.9831972349299842,3,4,0.0001998800719568259,0.0002665067626091012,1.3333333333333333,Predominantly Post-Transcriptional,1,35.5,
3583,ENSG00000110318,CEP126,11,101915010,102001062,1,86052,135086622,0.7547604232786278,1,1,1.1620880397898944e-05,1.1620880397898944e-05,1.0,Neutral,3,4.5,
3584,ENSG00000123136,DDX39A,19,14408798,14419383,-1,10585,58617616,0.24590031945345578,3,2,0.0002834199338686821,0.0001889466225791214,0.6666666666666666,Predominantly Transcriptional,21,2647.5,
3585,ENSG00000169752,NRG4,15,75935969,76059795,-1,123826,101991189,0.7451416415980796,9,1,7.26826353108394e-05,8.075848367871045e-06,0.1111111111111111,Predominantly Transcriptional,16,15.5,
3586,ENSG00000251165,F11-AS1,4,186286094,186500997,-1,214903,190214555,0.9799121076723072,15,2,6.979893254165833e-05,9.306524338887778e-06,0.13333333333333333,Predominantly Transcriptional,4,80.5,
3587,ENSG00000083123,BCKDHB,6,80106647,80346270,1,239623,170805979,0.46969350235684665,14,7,5.842510944274965e-05,2.9212554721374826e-05,0.5,Predominantly Transcriptional,7,158.0,
3588,ENSG00000067840,PDZD4,23,153802166,153830565,-1,28399,156040895,0.985743932704308,5,2,0.0001760625374132892,7.042501496531568e-05,0.4,Predominantly Transcriptional,9,0.5,
3589,ENSG00000164024,METAP1,4,98995659,99062809,1,67150,190214555,0.5206185930408953,14,20,0.0002084884586746091,0.0002978406552494416,1.4285714285714286,Predominantly Post-Transcriptional,11,1131.5,
3590,ENSG00000231721,LINC-PINT,7,130938963,131110176,-1,171213,159345973,0.8222647051143238,40,4,0.00023362711943602415,2.3362711943602414e-05,0.1,Predominantly Transcriptional,8,133.0,
3591,ENSG00000100302,RASD2,22,35540831,35553999,1,13168,50818468,0.6994979659756764,6,1,0.0004556500607533414,7.594167679222357e-05,0.16666666666666666,Predominantly Transcriptional,1,1.0,
3592,ENSG00000138180,CEP55,10,93496612,93529092,1,32480,133797422,0.6989137055271514,2,8,6.157635467980295e-05,0.0002463054187192118,4.0,Predominantly Post-Transcriptional,3,542.5,
3593,ENSG00000165688,PMPCA,9,136410641,136423761,1,13120,138394717,0.9857110441578489,4,18,0.0003048780487804878,0.001371951219512195,4.5,Predominantly Post-Transcriptional,12,1337.5,
