,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance,Protein Expression
3193,ENSG00000229807,XIST,23,73820649,73852723,-1,32074,156040895,0.473188044710971,4,1,0.0001247116044147,3.11779011036977E-05,0.25,Predominantly Transcriptional,10,352,
3194,ENSG00000105278,ZFR2,19,3804024,3869038,-1,65014,58617616,0.0654501370373029,9,1,0.0001384317223982,1.53813024886947E-05,0.111111111111111,Predominantly Transcriptional,9,1.5,
3195,ENSG00000185958,FAM186A,12,50326230,50396622,-1,70392,133275309,0.37787513964796,10,2,0.0001420615979088,2.84123195817707E-05,0.2,Predominantly Transcriptional,4,4,
3196,ENSG00000004059,ARF5,7,127588386,127591700,1,3314,159345973,0.800710809302975,3,4,0.0009052504526252,0.0012070006035003,1.33333333333333,Predominantly Post-Transcriptional,6,1073.5,1.0972448177875
3197,ENSG00000255733,IFNG-AS1,12,67989445,68234686,1,245241,133275309,0.511062896879121,18,4,7.33971888876656E-05,1.63104864194812E-05,0.222222222222222,Predominantly Transcriptional,3,0,
3198,ENSG00000059915,PSD,10,102402617,102421539,-1,18922,133797422,0.765426392146778,4,3,0.0002113941443822,0.0001585456082866,0.75,Predominantly Transcriptional,9,16.5,
3199,ENSG00000243819,RN7SL832P,2,10690344,10692099,1,1755,242193529,0.0441432995511618,4,1,0.0022792022792022,0.0005698005698005,0.25,Predominantly Transcriptional,1,8,
3200,ENSG00000251307,CCNO-DT,5,55233934,55295201,1,61267,181538259,0.304423804681304,6,1,9.79320025462321E-05,1.6322000424372E-05,0.166666666666667,Predominantly Transcriptional,1,7,
3201,ENSG00000151693,ASAP2,2,9206765,9405683,1,198918,242193529,0.0384247425537121,28,18,0.0001407615198222,9.04895484571532E-05,0.642857142857143,Predominantly Transcriptional,5,152,0.477697299542153
3202,ENSG00000196562,SULF2,20,47656348,47786616,-1,130268,64444167,0.740508943191088,21,2,0.0001612061289034,1.53529646574754E-05,0.0952380952380952,Predominantly Transcriptional,12,6.5,0.646477606198821
3203,ENSG00000196937,FAM3C,7,121348878,121396364,-1,47486,159345973,0.761692427583344,5,1,0.0001052941919723,2.10588383944742E-05,0.2,Predominantly Transcriptional,5,635.5,0.432656138397681
3204,ENSG00000225470,JPX,23,73944182,74070408,1,126226,156040895,0.474281405525135,6,9,4.75337886013975E-05,7.13006829020962E-05,1.5,Predominantly Post-Transcriptional,12,347.5,
3205,ENSG00000171310,CHST11,12,104455295,104762014,1,306719,133275309,0.784906486316982,55,79,0.0001793172252126,0.000257564741669,1.43636363636364,Predominantly Post-Transcriptional,6,1234.5,3.9234265882769
3206,ENSG00000107874,CUEDC2,10,102423245,102432584,-1,9339,133797422,0.7655447539191,3,1,0.0003212335367812,0.0001070778455937,0.333333333333333,Predominantly Transcriptional,4,581,0.659223357958516
3207,ENSG00000112306,RPS12,6,132814569,132817564,1,2995,170805979,0.77758441055509,4,9,0.0013355592654424,0.0030050083472454,2.25,Predominantly Post-Transcriptional,2,25063,0.956456953558687
3208,ENSG00000269609,C10orf95-AS1,10,102449816,102461106,1,11290,133797422,0.76575063606233,6,4,0.0005314437555358,0.0003542958370239,0.666666666666667,Predominantly Transcriptional,8,318.5,
3209,ENSG00000134954,ETS1,11,128458761,128587558,-1,128797,135086622,0.951412934879666,9,1,6.98774039768007E-05,7.7641559974223E-06,0.111111111111111,Predominantly Transcriptional,9,65,0.172855429078972
3210,ENSG00000230148,HOXB-AS1,17,48543551,48551250,1,7699,83257441,0.583099839688803,4,5,0.0005195479932458,0.0006494349915573,1.25,Predominantly Post-Transcriptional,4,27.5,
3211,ENSG00000248874,LINC02899,5,23951348,24178263,1,226915,181538259,0.132560517174509,1,1,4.40693651807946E-06,4.40693651807946E-06,1,Neutral,2,0,
3212,ENSG00000263142,LRRC37A17P,17,46978481,47054569,1,76088,83257441,0.56471258827184,9,1,0.0001182840921038,1.31426769004311E-05,0.111111111111111,Predominantly Transcriptional,2,117.5,
3213,ENSG00000120055,C10orf95,10,102449837,102451543,-1,1706,133797422,0.765714977677223,4,1,0.0023446658851113,0.0005861664712778,0.25,Predominantly Transcriptional,1,9.5,
3214,ENSG00000138111,MFSD13A,10,102461395,102477045,1,15650,133797422,0.765853470629651,5,7,0.0003194888178913,0.0004472843450479,1.4,Predominantly Post-Transcriptional,5,224,
3215,ENSG00000153721,CNKSR3,6,154387515,154510685,-1,123170,170805979,0.904237081771008,15,2,0.0001217829016806,1.62377202240805E-05,0.133333333333333,Predominantly Transcriptional,6,949,0.449983288996478
3216,ENSG00000025770,NCAPH2,22,50508224,50524780,1,16556,50818468,0.994057947594957,5,13,0.0003020053152935,0.0007852138197632,2.6,Predominantly Post-Transcriptional,10,1512.5,
3217,ENSG00000066084,DIP2B,12,50504985,50748657,1,243672,133275309,0.379866468739532,38,44,0.0001559473390459,0.0001805706031058,1.15789473684211,Predominantly Post-Transcriptional,5,1762.5,1.14486700566093
3218,ENSG00000134308,YWHAQ,2,9583967,9630997,-1,47030,242193529,0.039668615588817,6,1,0.0001275781416117,2.12630236019562E-05,0.166666666666667,Predominantly Transcriptional,5,5458.5,0.583977147142675
3219,ENSG00000179603,GRM8,7,126438598,127253093,-1,814495,159345973,0.796040484185942,31,4,3.80603932498051E-05,4.91101848384582E-06,0.129032258064516,Predominantly Transcriptional,15,0.5,
3220,ENSG00000138107,ACTR1A,10,102461881,102502712,-1,40831,133797422,0.765951204201827,8,5,0.0001959295633219,0.0001224559770762,0.625,Predominantly Transcriptional,6,1201,1.03820506529445
3221,ENSG00000119328,ABITRAM,9,108934400,108950744,1,16344,138394717,0.787187360627357,3,3,0.0001835535976505,0.0001835535976505,1,Neutral,4,341.5,1.41004665189319
3222,ENSG00000135655,USP15,12,62260338,62417431,1,157093,133275309,0.467745188270394,25,47,0.000159141400317,0.0002991858325959,1.88,Predominantly Post-Transcriptional,19,4200.5,2.35451491737816
3223,ENSG00000185100,ADSS1,14,104724229,104747325,1,23096,107043718,0.978439267216036,7,1,0.0003030827848978,4.32975406996883E-05,0.142857142857143,Predominantly Transcriptional,12,116,1.29370817906892
3224,ENSG00000127540,UQCR11,19,1597169,1605473,-1,8304,58617616,0.0273180847204704,2,1,0.0002408477842003,0.0001204238921001,0.5,Predominantly Transcriptional,5,790,
3225,ENSG00000154134,ROBO3,11,124865432,124881471,1,16039,135086622,0.924395396459022,6,2,0.0003740881601097,0.0001246960533699,0.333333333333333,Predominantly Transcriptional,21,29.5,
3226,ENSG00000067842,ATP2B3,23,153517642,153582939,1,65297,156040895,0.984038770733787,16,1,0.0002450342282187,1.53146392636721E-05,0.0625,Predominantly Transcriptional,7,0,
3227,ENSG00000122861,PLAU,10,73909177,73917496,1,8319,133797422,0.552427209696163,7,4,0.0008414472893376,0.0004808270224786,0.571428571428571,Predominantly Transcriptional,5,89,
3228,ENSG00000145526,CDH18,5,19471296,20575873,-1,1104577,181538259,0.110299529202822,1,2,9.05323938485049E-07,1.8106478769701E-06,2,Predominantly Post-Transcriptional,12,15.5,
3229,ENSG00000175691,ZNF77,19,2933218,2944971,-1,11753,58617616,0.0501401234059058,2,1,0.0001701693184718,8.50846592359398E-05,0.5,Predominantly Transcriptional,2,297,
3230,ENSG00000118689,FOXO3,6,108559835,108684774,1,124939,170805979,0.635939708527416,28,15,0.0002241093653703,0.0001200585885912,0.535714285714286,Predominantly Transcriptional,3,1260,0.799391199130328
3231,ENSG00000109466,KLHL2,4,165207561,165323156,1,115595,190214555,0.868836554069167,10,8,8.65089320472339E-05,6.92071456377871E-05,0.8,Predominantly Transcriptional,10,190,
3232,ENSG00000090905,TNRC6A,16,24610209,24827632,1,217423,90338345,0.273626005656845,24,23,0.0001103839060265,0.0001057845766087,0.958333333333333,Predominantly Transcriptional,17,1013.5,
3233,ENSG00000088256,GNA11,19,3094362,3123999,1,29637,58617616,0.0530417426051582,7,9,0.0002361912474272,0.0003036744609778,1.28571428571429,Predominantly Post-Transcriptional,7,492,0.641407488542137
3234,ENSG00000107164,FUBP3,9,130578965,130638352,1,59387,138394717,0.943740204331644,8,29,0.0001347096165827,0.0004883223601124,3.625,Predominantly Post-Transcriptional,6,876.5,0.693907219452882
3235,ENSG00000166924,NYAP1,7,100483927,100494802,1,10875,159345973,0.630636360669121,6,1,0.000551724137931,9.19540229885057E-05,0.166666666666667,Predominantly Transcriptional,4,12,
3236,ENSG00000178852,EFCAB13,17,47323290,47441312,1,118022,83257441,0.569105901297159,7,1,5.93109759197438E-05,8.4729965599634E-06,0.142857142857143,Predominantly Transcriptional,13,52.5,
3237,ENSG00000168438,CDC40,6,110180141,110254275,1,74134,170805979,0.645277224165555,10,7,0.0001348908732835,9.44236112984595E-05,0.7,Predominantly Transcriptional,7,603,0.803620079881691
3238,ENSG00000222047,C10orf55,10,73909969,73922777,-1,12808,133797422,0.552449904453316,5,4,0.0003903810118675,0.000312304809494,0.8,Predominantly Transcriptional,2,5,
3239,ENSG00000183166,CALN1,7,71779491,72447151,-1,667660,159345973,0.45255816411501,34,4,5.09241230566456E-05,5.99107330078184E-06,0.117647058823529,Predominantly Transcriptional,6,87.5,
3240,ENSG00000148680,HTR7,10,90740823,90858039,-1,117216,133797422,0.678633636154813,7,1,5.97188097188097E-05,8.53125853125853E-06,0.142857142857143,Predominantly Transcriptional,3,9,
3241,ENSG00000097007,ABL1,9,130713016,130887675,1,174659,138394717,0.945125278878962,35,79,0.0002003904751544,0.0004523099296343,2.25714285714286,Predominantly Post-Transcriptional,3,5143.5,
3242,ENSG00000133243,BTBD2,19,1985438,2034881,-1,49443,58617616,0.0342927542464368,9,3,0.0001820277895758,6.06759298586251E-05,0.333333333333333,Predominantly Transcriptional,11,612,0.558367949847383
3243,ENSG00000128536,CDHR3,7,105876796,106036432,1,159636,159345973,0.664946920246299,20,2,0.0001252850234282,1.25285023428299E-05,0.1,Predominantly Transcriptional,14,5.5,
3244,ENSG00000039560,RAI14,5,34656328,34832612,1,176284,181538259,0.191389243189779,27,26,0.0001531619432279,0.0001474892786639,0.962962962962963,Predominantly Transcriptional,28,1232,0.662709718638327
3245,ENSG00000139974,SLC38A6,14,60981114,61083733,1,102619,107043718,0.570163524215405,4,7,3.89791364172327E-05,6.82134887301572E-05,1.75,Predominantly Post-Transcriptional,20,159,
3246,ENSG00000124181,PLCG1,20,41136960,41196801,1,59841,64444167,0.638799171692296,8,27,0.0001336876054878,0.0004511956685215,3.375,Predominantly Post-Transcriptional,21,1176,
3247,ENSG00000025708,TYMP,22,50525752,50530032,-1,4280,50818468,0.994282078712015,3,1,0.0007009345794392,0.000233644859813,0.333333333333333,Predominantly Transcriptional,9,38.5,0.192660251837695
3248,ENSG00000151729,SLC25A4,4,185143266,185150382,1,7116,190214555,0.973357816913643,2,8,0.0002810567734682,0.0011242270938729,4,Predominantly Post-Transcriptional,2,678.5,1.4312079898434
3249,ENSG00000180979,LRRC57,15,42537820,42548802,-1,10982,101991189,0.417127316752823,3,1,0.0002731742851939,9.10580950646512E-05,0.333333333333333,Predominantly Transcriptional,6,472,1.09453705760735
3250,ENSG00000099290,WASHC2A,10,50067888,50133509,1,65621,133797422,0.37445189713745,12,1,0.0001828682891147,1.52390240928971E-05,0.0833333333333333,Predominantly Transcriptional,9,1288.5,1.06782292331159
3251,ENSG00000188710,QRFP,9,130892707,130896812,-1,4105,138394717,0.945807487001111,3,2,0.0007308160779537,0.0004872107186358,0.666666666666667,Predominantly Transcriptional,2,21,
3252,ENSG00000109775,UFSP2,4,185399537,185425979,-1,26442,190214555,0.974755890788694,1,4,3.78186218894183E-05,0.0001512744875576,4,Predominantly Post-Transcriptional,9,567.5,1.35097474079567
3253,ENSG00000083642,PDS5B,13,32586452,32778019,1,191567,114364328,0.285772985961147,14,14,7.30814806307976E-05,7.30814806307976E-05,1,Neutral,9,433,0.966215569573079
3254,ENSG00000256061,DNAAF4,15,55410525,55508234,-1,97709,101991189,0.543766378681986,8,1,8.18757739819259E-05,1.02344717477407E-05,0.125,Predominantly Transcriptional,7,1.5,
3255,ENSG00000188554,NBR1,17,43170481,43211689,1,41208,83257441,0.518765463858059,5,16,0.000121335662978,0.0003882741215298,3.2,Predominantly Post-Transcriptional,9,2739.5,0.588386038801584
3256,ENSG00000130711,PRDM12,9,130664594,130682986,1,18392,138394717,0.944210825619883,4,2,0.0002174858634188,0.0001087429317094,0.5,Predominantly Transcriptional,1,4,
3257,ENSG00000112038,OPRM1,6,154010496,154246867,1,236371,170805979,0.902361160905263,9,4,3.80757368712744E-05,1.69225497205664E-05,0.444444444444444,Predominantly Transcriptional,23,0,
3258,ENSG00000063601,MTMR1,23,150692971,150765108,1,72137,156040895,0.965958568104855,6,8,8.31750696591208E-05,0.0001109000928788,1.33333333333333,Predominantly Post-Transcriptional,14,654.5,1.21294088171298
3259,ENSG00000186666,BCDIN3D,12,49836043,49843106,-1,7063,133275309,0.373959549401607,3,1,0.0004247486903582,0.000141582896786,0.333333333333333,Predominantly Transcriptional,2,98.5,
3260,ENSG00000007264,MATK,19,3777970,3802129,-1,24159,58617616,0.0646571757541282,5,2,0.0002069622087006,8.27848834802765E-05,0.4,Predominantly Transcriptional,15,766.5,
3261,ENSG00000274925,ZKSCAN2-DT,16,25257952,25261066,1,3114,90338345,0.279610048202676,2,4,0.0006422607578676,0.0012845215157353,2,Predominantly Post-Transcriptional,1,31,
3262,ENSG00000149571,KIRREL3,11,126423358,127003460,-1,580102,135086622,0.938015971707398,41,3,7.06772257292683E-05,5.17150432165378E-06,0.0731707317073171,Predominantly Transcriptional,10,3.5,
3263,ENSG00000048471,SNX29,16,11976734,12574287,1,597553,90338345,0.135883721358854,69,34,0.0001154709289385,5.68987186073871E-05,0.492753623188406,Predominantly Transcriptional,8,558,1.01183935092689
3264,ENSG00000084754,HADHA,2,26190635,26244672,-1,54037,242193529,0.108250842242775,4,2,7.40233543683032E-05,3.70116771841516E-05,0.5,Predominantly Transcriptional,4,9392.5,0.943064339051842
3265,ENSG00000128534,LSM8,7,118184144,118204035,1,19891,159345973,0.741745067507919,4,5,0.0002010959730531,0.0002513699663164,1.25,Predominantly Post-Transcriptional,4,1570,1.75129588574804
3266,ENSG00000139287,TPH2,12,71938845,72186618,1,247773,133275309,0.540705791948305,19,2,7.66830929923761E-05,8.07190452551327E-06,0.105263157894737,Predominantly Transcriptional,6,5.5,
3267,ENSG00000106086,PLEKHA8,7,30027404,30130483,1,103079,159345973,0.188765005689852,8,18,7.7610376507339E-05,0.0001746233471415,2.25,Predominantly Post-Transcriptional,8,860.5,0.693007690166341
3268,ENSG00000178761,FAM219B,15,74899992,74906883,-1,6891,101991189,0.734410866609271,3,2,0.0004353504571179,0.0002902336380786,0.666666666666667,Predominantly Transcriptional,19,121.5,
3269,ENSG00000038002,AGA,4,177430774,177442437,-1,11663,190214555,0.932823492397835,3,2,0.0002572236988767,0.0001714824659178,0.666666666666667,Predominantly Transcriptional,6,319.5,0.454354040374488
3270,ENSG00000149547,EI24,11,125569280,125584684,1,15404,135086622,0.929603391814772,1,18,6.49182030641392E-05,0.0011685276551545,18,Predominantly Post-Transcriptional,14,3181,1.52035938476608
3271,ENSG00000058600,POLR3E,16,22297375,22335101,1,37726,90338345,0.247029519967407,4,21,0.0001060276732227,0.0005566452844192,5.25,Predominantly Post-Transcriptional,19,1800.5,1.85409749329159
3272,ENSG00000257790,EIF4A1P4,12,53153272,53154484,1,1212,133275309,0.398827647812844,1,2,0.0008250825082508,0.0016501650165016,2,Predominantly Post-Transcriptional,1,243.5,
3273,ENSG00000165792,METTL17,14,20989973,20997035,1,7062,107043718,0.196120841019367,1,9,0.0001416029453412,0.0012744265080713,9,Predominantly Post-Transcriptional,25,528,1.37098202370137
3274,ENSG00000242207,HOXB-AS4,17,48628675,48634932,1,6257,83257441,0.584113598927452,2,1,0.0003196420009589,0.0001598210004794,0.5,Predominantly Transcriptional,2,22,
3275,ENSG00000133872,SARAF,8,30063003,30083208,-1,20205,145138636,0.207202619018688,2,2,9.89853996535511E-05,9.89853996535511E-05,1,Neutral,14,1928.5,0.713040636353342
3276,ENSG00000196459,TRAPPC2,23,13712244,13734635,-1,22391,156040895,0.0879477107587726,4,1,0.000178643204859,4.46608012147738E-05,0.25,Predominantly Transcriptional,8,321.5,
3277,ENSG00000269955,FMC1-LUC7L2,7,139341360,139422599,1,81239,159345973,0.874712908496282,13,51,0.0001600216644714,0.0006277772990804,3.92307692307692,Predominantly Post-Transcriptional,1,0,
3278,ENSG00000137824,RMDN3,15,40735884,40755851,-1,19967,101991189,0.399503799293878,9,3,0.0004507437271497,0.0001502479090499,0.333333333333333,Predominantly Transcriptional,11,844,1.5089175655911
3279,ENSG00000164164,OTUD4,4,145110838,145180589,-1,69751,190214555,0.763063128896735,8,7,0.0001146936961477,0.0001003569841292,0.875,Predominantly Transcriptional,10,978.5,0.936809475549737
3280,ENSG00000012048,BRCA1,17,43044295,43170245,-1,125950,83257441,0.517758767051224,7,10,5.5577610162763E-05,7.93965859468043E-05,1.42857142857143,Predominantly Post-Transcriptional,29,3293.5,1.21857617197198
3281,ENSG00000124486,USP9X,23,41085445,41236579,1,151134,156040895,0.26378349085988,15,41,9.92496724760808E-05,0.0002712824381012,2.73333333333333,Predominantly Post-Transcriptional,8,6896.5,1.29180333635373
3282,ENSG00000136867,SLC31A2,9,113150976,113164140,1,13164,138394717,0.817643624358869,4,1,0.0003038590094196,7.59647523549073E-05,0.25,Predominantly Transcriptional,3,3.5,
3283,ENSG00000123178,SPRYD7,13,49912702,49936490,-1,23788,114364328,0.436539932276785,2,1,8.40760047082563E-05,4.20380023541281E-05,0.5,Predominantly Transcriptional,4,231.5,0.833128051729682
3284,ENSG00000178538,CA8,8,60185412,60281400,-1,95988,145138636,0.415006008462144,12,2,0.0001250156269533,2.08359378255615E-05,0.166666666666667,Predominantly Transcriptional,4,783.5,9.8178757374287
3285,ENSG00000163026,WDCP,2,24029347,24049575,-1,20228,242193529,0.0992572390321791,4,2,0.000197745699031,9.8872849515523E-05,0.5,Predominantly Transcriptional,3,588.5,1.3004930005682
3286,ENSG00000183891,TTC32,2,19896631,19901983,-1,5352,242193529,0.0821628351598114,4,1,0.0007473841554559,0.0001868460388639,0.25,Predominantly Transcriptional,4,197,
3287,ENSG00000020181,ADGRA2,8,37784191,37844896,1,60705,145138636,0.26054084937108,21,2,0.0003459352606869,3.2946215303517E-05,0.0952380952380952,Predominantly Transcriptional,3,150,
3288,ENSG00000157851,DPYSL5,2,26847747,26950351,1,102604,242193529,0.111064276205332,15,2,0.000146193130872,1.94924174496121E-05,0.133333333333333,Predominantly Transcriptional,7,1,0.873533622810155
3289,ENSG00000277449,CEBPB-AS1,20,50184598,50191498,-1,6900,64444167,0.778783407969258,4,3,0.0005797101449275,0.0004347826086956,0.75,Predominantly Transcriptional,1,23.5,
3290,ENSG00000139618,BRCA2,13,32315086,32400268,1,85182,114364328,0.28293505121632,2,8,2.34791387851894E-05,9.39165551407574E-05,4,Predominantly Post-Transcriptional,7,993.5,
3291,ENSG00000172216,CEBPB,20,50190830,50192668,1,1838,64444167,0.778840837526847,4,8,0.0021762785636561,0.0043525571273123,2,Predominantly Post-Transcriptional,1,717.5,0.751714170864474
3292,ENSG00000203999,LINC01270,20,50292709,50315488,1,22779,64444167,0.780584199342665,5,1,0.0002195004170507,4.39000834101585E-05,0.2,Predominantly Transcriptional,2,5,
3293,ENSG00000198794,SCAMP5,15,74957219,75021495,1,64276,101991189,0.735253287418779,7,2,0.0001089053456966,3.11158130561952E-05,0.285714285714286,Predominantly Transcriptional,18,1,
3294,ENSG00000196396,PTPN1,20,50510321,50585241,1,74920,64444167,0.784365495794212,15,37,0.0002002135611318,0.0004938601174586,2.46666666666667,Predominantly Post-Transcriptional,2,1373.5,1.7898564036397
3295,ENSG00000164031,DNAJB14,4,99896248,99946618,-1,50370,190214555,0.525309080580085,2,2,3.97061743101052E-05,3.97061743101052E-05,1,Neutral,12,476,0.445202223468624
3296,ENSG00000225839,TRMT2B-AS1,23,101043564,101094476,-1,50912,156040895,0.647708538200835,7,1,0.000137492143306,1.96417347580138E-05,0.142857142857143,Predominantly Transcriptional,1,0,
3297,ENSG00000251226,LINC02714,11,134735596,134763810,1,28214,135086622,0.997505904026529,2,1,7.08867937903169E-05,3.54433968951584E-05,0.5,Predominantly Transcriptional,1,9,
3298,ENSG00000102384,CENPI,23,101098188,101166126,1,67938,156040895,0.648113156490162,4,7,5.88772115752598E-05,0.0001030351202567,1.75,Predominantly Post-Transcriptional,5,410.5,0.993164988644141
3299,ENSG00000225137,DYNC1I2P1,10,50264978,50266815,1,1837,133797422,0.375686584603999,2,2,0.0010887316276537,0.0010887316276537,1,Neutral,1,627.5,
3300,ENSG00000142347,MYO1F,19,8520778,8577577,-1,56799,58617616,0.145846557458086,10,2,0.0001760594376661,3.52118875332312E-05,0.2,Predominantly Transcriptional,22,183,2.3936009680447
3301,ENSG00000131931,THAP1,8,42836674,42843325,-1,6651,145138636,0.295166061089344,1,1,0.0001503533303262,0.0001503533303262,1,Neutral,4,255,0.882005450985291
3302,ENSG00000138311,ZNF365,10,62374192,62480288,1,106096,133797422,0.466580290313815,7,1,6.59779822047957E-05,9.42542602925652E-06,0.142857142857143,Predominantly Transcriptional,11,2,
3303,ENSG00000253797,UTP14C,13,52024691,52033600,1,8909,114364328,0.454942082114976,1,5,0.0001122460433269,0.0005612302166348,5,Predominantly Post-Transcriptional,1,396,0.753948487276922
3304,ENSG00000197798,FAM118B,11,126211724,126262984,1,51260,135086622,0.93449189957537,7,9,0.0001365587202497,0.0001755754974639,1.28571428571429,Predominantly Post-Transcriptional,9,337.5,1.08705615089195
3305,ENSG00000104738,MCM4,8,47960185,47978160,1,17975,145138636,0.330505879220196,2,43,0.0001112656467315,0.0023922114047287,21.5,Predominantly Post-Transcriptional,16,5747,1.32626734228046
3306,ENSG00000197122,SRC,20,37344685,37406050,1,61365,64444167,0.579965095987663,10,11,0.0001629593416442,0.0001792552758086,1.1,Predominantly Post-Transcriptional,11,115,
3307,ENSG00000011454,RABGAP1,9,122940833,123104866,1,164033,138394717,0.888927353346877,10,17,6.09633427420092E-05,0.0001036376826614,1.7,Predominantly Post-Transcriptional,13,552.5,0.721589330650166
3308,ENSG00000111530,CAND1,12,67269358,67319953,1,50595,133275309,0.504929652798629,4,28,7.9059195572685E-05,0.0005534143690087,7,Predominantly Post-Transcriptional,8,4164.5,1.24532569856371
3309,ENSG00000127586,CHTF18,16,788046,800737,1,12691,90338345,0.0087935139834585,8,14,0.0006303679773067,0.0011031439602868,1.75,Predominantly Post-Transcriptional,19,624,1.30264437246492
3310,ENSG00000181915,ADO,10,62804720,62808479,1,3759,133797422,0.469415617738883,3,5,0.0007980845969672,0.0013301409949454,1.66666666666667,Predominantly Post-Transcriptional,1,568.5,1.11435012291359
3311,ENSG00000145431,PDGFC,4,156760454,156971799,-1,211345,190214555,0.824679933141815,1,1,4.7315999905368E-06,4.7315999905368E-06,1,Neutral,9,0,
3312,ENSG00000165506,DNAAF2,14,49625174,49635244,-1,10070,107043718,0.463644293446534,3,1,0.0002979145978152,9.9304865938431E-05,0.333333333333333,Predominantly Transcriptional,2,301,0.994677638433633
3313,ENSG00000134323,MYCN,2,15940550,15947007,1,6457,242193529,0.0658307369558168,1,1,0.0001548706829797,0.0001548706829797,1,Neutral,1,0,
3314,ENSG00000112769,LAMA4,6,112107931,112254939,-1,147008,170805979,0.656776979686408,17,3,0.0001156399651719,2.04070526774053E-05,0.176470588235294,Predominantly Transcriptional,22,7.5,
3315,ENSG00000084710,EFR3B,2,25042076,25159135,1,117059,242193529,0.103638629833087,12,2,0.0001025124082727,1.70854013787919E-05,0.166666666666667,Predominantly Transcriptional,5,0.5,0.463689044038086
3316,ENSG00000230109,LINC02643,10,21340233,21372950,-1,32717,133797422,0.1596188564829,7,2,0.0002139560473148,6.11302992328147E-05,0.285714285714286,Predominantly Transcriptional,1,0,
3317,ENSG00000170632,ARMC10,7,103074881,103099759,1,24878,159345973,0.646940227350458,3,5,0.0001205884717421,0.0002009807862368,1.66666666666667,Predominantly Post-Transcriptional,11,1669,1.86275522511576
3318,ENSG00000100288,CHKB,22,50578959,50601455,-1,22496,50818468,0.995508306153582,4,1,0.0001778093883357,4.4452347083926E-05,0.25,Predominantly Transcriptional,12,6,1.15788654507473
3319,ENSG00000204682,MIR1915HG,10,21492658,21497260,-1,4602,133797422,0.16065301317988,3,2,0.0006518904823989,0.0004345936549326,0.666666666666667,Predominantly Transcriptional,1,25.5,
3320,ENSG00000156500,PABIR3,23,134796395,134854835,1,58440,156040895,0.864040256882659,11,4,0.0001882272416153,6.84462696783025E-05,0.363636363636364,Predominantly Transcriptional,13,203,
3321,ENSG00000180592,SKIDA1,10,21513475,21526368,-1,12893,133797422,0.160839582544423,5,2,0.0003878073373148,0.0001551229349259,0.4,Predominantly Transcriptional,3,26,
3322,ENSG00000211779,TRAV5,14,21749178,21749705,1,527,107043718,0.203182792099953,1,1,0.0018975332068311,0.0018975332068311,1,Neutral,1,0,
3323,ENSG00000234832,NXT1-AS1,20,23346941,23351486,-1,4545,64444167,0.362316941733454,2,1,0.0004400440044004,0.0002200220022002,0.5,Predominantly Transcriptional,1,6.5,
3324,ENSG00000132661,NXT1,20,23350791,23354771,1,3980,64444167,0.362372299730401,2,3,0.000502512562814,0.0007537688442211,1.5,Predominantly Post-Transcriptional,1,298,
3325,ENSG00000125812,GZF1,20,23362182,23373062,1,10880,64444167,0.362602592101159,4,7,0.0003676470588235,0.0006433823529411,1.75,Predominantly Post-Transcriptional,5,510.5,0.73176988477883
3326,ENSG00000259285,ALDH1A2-AS1,15,58065225,58071043,1,5818,101991189,0.569344612699828,3,1,0.0005156411137848,0.0001718803712616,0.333333333333333,Predominantly Transcriptional,1,7,
3327,ENSG00000129473,BCL2L2,14,23298790,23311751,1,12961,107043718,0.217717311538076,4,12,0.0003086181621788,0.0009258544865365,3,Predominantly Post-Transcriptional,6,470,
3328,ENSG00000116014,KISS1R,19,917287,921005,1,3718,58617616,0.0156803715797654,3,2,0.00080688542227,0.0005379236148466,0.666666666666667,Predominantly Transcriptional,3,67,
3329,ENSG00000164162,ANAPC10,4,144831908,145098541,-1,266633,190214555,0.762114258291118,16,1,6.00075759564645E-05,3.75047349727903E-06,0.0625,Predominantly Transcriptional,17,335,0.989489980276368
3330,ENSG00000236901,MIR600HG,9,123109494,123115477,-1,5983,138394717,0.889575037029773,2,1,0.000334280461307,0.0001671402306535,0.5,Predominantly Transcriptional,2,296,
3331,ENSG00000165209,STRBP,9,123109500,123268586,-1,159086,138394717,0.890128219272994,14,2,8.80027155123644E-05,1.25718165017663E-05,0.142857142857143,Predominantly Transcriptional,10,2868,1.21298669224074
3332,ENSG00000263155,MYZAP,15,57591904,57685364,1,93460,101991189,0.565133464617223,7,1,7.48983522362508E-05,1.06997646051787E-05,0.142857142857143,Predominantly Transcriptional,4,0,
3333,ENSG00000258643,BCL2L2-PABPN1,14,23306833,23326175,1,19342,107043718,0.21782225464179,3,17,0.0001551028849136,0.000878916347844,5.66666666666667,Predominantly Post-Transcriptional,3,1,
3334,ENSG00000243317,STMP1,7,135662496,135693418,1,30922,159345973,0.851467749360694,10,16,0.0003233943470668,0.0005174309553069,1.6,Predominantly Post-Transcriptional,4,1128.5,
3335,ENSG00000236753,MKLN1-AS,7,131309469,131328312,-1,18843,159345973,0.824111761519069,6,3,0.000318420633657,0.0001592103168285,0.5,Predominantly Transcriptional,6,119,
